value_loss,serial_timesteps,time_elapsed,total_timesteps,ep_len_mean,clipfrac,n_updates,fps,approxkl,true_reward,explained_variance,policy_entropy,policy_loss,ep_reward_mean
0.12634812,43250,785.5772860050201,4325000,63.1,0.102632,173,6993,0.00802242,0.13519083,0.9777506683021784,3.8437572,-0.005745599,8.128057039119303
0.11250774,43500,789.3863706588745,4350000,65.9,0.13573201,174,6652,0.011459181,0.13572668,0.9805800076574087,3.8287034,-0.0023818302,8.7218530863896
0.118186034,43750,793.3908445835114,4375000,68.61,0.11061599,175,7117,0.008735279,0.13664493,0.9791117366403341,3.8145173,-0.004843018,9.010344048254192
0.12376773,44000,797.1373884677887,4400000,61.27,0.12228401,176,6797,0.009727208,0.13438268,0.9779343958944082,3.80228,-0.006291228,7.949109947867692
0.12984975,44250,801.0578701496124,4425000,63.51,0.105752006,177,6735,0.008300623,0.13451022,0.9771421235054731,3.7897007,-0.006288768,8.20744068760425
0.100245856,44500,805.012354850769,4450000,68.51,0.113988,178,6851,0.008844904,0.13573454,0.9827944319695234,3.773236,-0.006184856,9.104957200773061
0.092930004,44750,808.902471780777,4475000,56.22,0.168268,179,6656,0.014241296,0.13612118,0.9853201629593968,3.7574668,-0.0005197254,7.2539949621632696
0.113520764,45000,812.9012627601624,4500000,77.2,0.14345999,180,7014,0.011640402,0.1362313,0.9808964338153601,3.7472546,-0.0033104972,10.348498120047152
0.09942411,45250,816.7080113887787,4525000,69.48,0.105004,181,7147,0.008267105,0.1361724,0.9822477400302887,3.7395988,-0.006239976,9.108658740120008
0.11558454,45500,820.4404444694519,4550000,65.31,0.139204,182,7446,0.010487911,0.13569623,0.9796552676707506,3.7309604,-0.0048668096,8.451605578809977
0.08823982,45750,824.0396752357483,4575000,75.98,0.11881199,183,7154,0.009719827,0.13560882,0.9844456976279616,3.7193933,-0.007341545,10.074522295705973
0.11328535,46000,827.7703557014465,4600000,66.92,0.119696,184,6809,0.0102109155,0.13498838,0.9811231940984726,3.7050214,-0.0034949419,8.788091841377318
0.11523076,46250,831.6823542118073,4625000,58.21,0.101288006,185,6919,0.008221653,0.13480188,0.9806687645614147,3.6901562,-0.0054704524,7.51845033839345
0.10430007,46500,835.5377385616302,4650000,73.57,0.10452,186,7030,0.008206784,0.13434964,0.9818337131291628,3.6749477,-0.006357459,9.667800107914955
0.10013676,46750,839.3333728313446,4675000,66.73,0.117672004,187,7056,0.009302661,0.13755962,0.9823097307235003,3.664297,-0.004831258,8.74443382769823
0.11045508,47000,843.1167185306549,4700000,71.35,0.111096,188,6725,0.008662037,0.13719001,0.9808027260005474,3.6594532,-0.006155654,9.484735944643617
0.10881176,47250,847.0945980548859,4725000,66.52,0.117012,189,6967,0.009708555,0.13520652,0.9803246632218361,3.651051,-0.006919743,8.596720067821444
0.10046084,47500,850.9217674732208,4750000,68.57,0.104888,190,7196,0.008591656,0.13763404,0.9823856335133314,3.6370702,-0.005169039,8.995857738517225
0.10876616,47750,854.6319761276245,4775000,68.86,0.14013599,191,6844,0.011620026,0.13508748,0.9821282755583525,3.6296883,-0.0035728968,9.052352900095284
0.12258705,48000,858.5233142375946,4800000,64.76,0.107656,192,6766,0.008625856,0.13537684,0.9794613588601351,3.6281104,-0.005823005,8.27599488183856
0.107495725,48250,862.4641156196594,4825000,66.14,0.100888,193,7112,0.008586302,0.13758837,0.981913510710001,3.6215682,-0.005296307,8.493908557780086
0.14780931,48500,866.2171273231506,4850000,67.25,0.088284,194,6690,0.0073086135,0.13679151,0.974400119856,3.612336,-0.005088877,8.708298676451669
0.16461895,48750,870.1940603256226,4875000,61.4,0.10424,195,7013,0.008240053,0.13511544,0.973427465185523,3.601235,-0.0043033226,7.90817816936411
0.10508899,49000,873.9960613250732,4900000,64.07,0.11502,196,7054,0.009247883,0.13736218,0.9818190634250641,3.5950305,-0.0046060593,8.361223339783027
0.10374327,49250,877.7737772464752,4925000,79.53,0.14124401,197,7056,0.0110986065,0.1387784,0.9820096883922815,3.5881715,-0.003020788,10.599382847324014
0.11311861,49500,881.5548384189606,4950000,67.54,0.13499603,198,7032,0.011519148,0.13634244,0.980703566223383,3.581792,-0.0023697773,8.737226018942893
0.09766324,49750,885.350301027298,4975000,64.26,0.10281601,199,7110,0.008081796,0.13840725,0.9836696479469538,3.5756805,-0.0074118017,8.383343255147338
0.12932028,50000,889.1011228561401,5000000,68.22,0.14342399,200,7109,0.010953123,0.13715546,0.9777646381407976,3.56483,-0.0051467656,8.861709335548802
0.10008712,50250,892.858562707901,5025000,67.42,0.124932006,201,6883,0.010248159,0.13687792,0.9831480719149113,3.5562901,-0.005799183,8.67042474951595
0.11905412,50500,896.7284564971924,5050000,67.67,0.15233599,202,6938,0.0116484,0.13740866,0.979691531509161,3.551691,-0.0036028326,8.76444599202834
0.10186471,50750,900.5700886249542,5075000,67.99,0.138176,203,7184,0.0108016655,0.13629556,0.9830447621643543,3.5488415,-0.004463577,8.879003876708447
0.11969356,51000,904.2902908325195,5100000,75.64,0.11349599,204,6904,0.009457731,0.1375405,0.9801521860063076,3.544098,-0.006709604,10.078737359978259
0.095694125,51250,908.1452963352203,5125000,73.91,0.123788014,205,6942,0.009623534,0.13910487,0.9837510548532009,3.5324204,-0.0062726093,9.863863513208926
0.13939324,51500,911.9852221012115,5150000,63.7,0.13301198,206,7028,0.010658058,0.13658275,0.9774712733924389,3.5170066,-0.0014021319,8.215500150583685
0.10265324,51750,915.7982378005981,5175000,62.6,0.12188399,207,6778,0.009324355,0.13664874,0.9835420269519091,3.5111232,-0.0043466515,8.017754028514027
0.11739723,52000,919.7299251556396,5200000,71.8,0.14420801,208,7017,0.011526022,0.13768306,0.9813481383025646,3.5069575,-0.0027272315,9.496208858080209
0.11525591,52250,923.5294451713562,5225000,66.78,0.126208,209,6952,0.012144094,0.13728037,0.9817119315266609,3.4995837,-0.004235798,8.779316067323089
0.10656299,52500,927.3662934303284,5250000,63.06,0.129112,210,7102,0.011599837,0.13699909,0.983052808791399,3.4897602,-0.004433369,8.369984307587147
0.1471096,52750,931.1332819461823,5275000,72.82,0.11777999,211,7197,0.009951734,0.13626729,0.9760101083666086,3.4818509,-0.0058214352,9.569439133256674
0.09228122,53000,934.8428092002869,5300000,68.13,0.135984,212,7126,0.010531706,0.13878532,0.9861675575375557,3.4737267,-0.004065564,9.006982895769179
0.12843819,53250,938.59588098526,5325000,68.06,0.112808004,213,7200,0.009354823,0.1361929,0.9805490020662546,3.467073,-0.0036304519,8.940028435010463
0.15063155,53500,942.3144886493683,5350000,69.48,0.111012,214,7420,0.009344778,0.13581333,0.9760594666004181,3.4590428,-0.0054274,9.104881856814027
0.11905967,53750,945.9278807640076,5375000,73.47,0.13588002,215,6843,0.010598248,0.1372075,0.9810194317251444,3.4506347,-0.005079828,9.726577656976879
0.15540077,54000,949.8140006065369,5400000,74.72,0.098028004,216,7277,0.008003974,0.13708842,0.97507587634027,3.4377925,-0.005206102,10.16606997039169
0.11975489,54250,953.4948501586914,5425000,65.22,0.119296,217,6905,0.010622528,0.13903256,0.9808882772922516,3.4250183,-0.004550353,8.705799398683011
0.11348975,54500,957.3533153533936,5450000,67.45,0.2036,218,7164,0.017658409,0.14164129,0.9820808973163366,3.414817,0.0015875654,9.13850933406502
0.10274372,54750,961.0847704410553,5475000,68.82,0.146072,219,7104,0.011534798,0.13895026,0.9832020401954651,3.4089286,-0.00252108,9.130366803333164
0.07961465,55000,964.8396606445312,5500000,71.13,0.12781999,220,7506,0.010795833,0.14005306,0.9873712938278913,3.402862,-0.0037211808,9.598066416569054
0.07731571,55250,968.4094967842102,5525000,69.71,0.12677601,221,6906,0.010085852,0.13925041,0.9878539992496371,3.393847,-0.0039745728,9.243470255881547
0.08602391,55500,972.2684156894684,5550000,76.26,0.091391996,222,7739,0.007571055,0.14056724,0.9868879737332463,3.385437,-0.0069270865,10.263595831841231
0.12363541,55750,975.7390649318695,5575000,75.73,0.131084,223,7268,0.010689893,0.13996145,0.9801540747284889,3.37493,-0.0048805205,10.208351966477931
0.12167694,56000,979.423855304718,5600000,68.37,0.24070401,224,7093,0.01999504,0.13958557,0.9819549508392811,3.365807,0.004273464,9.003587839491665
0.13794264,56250,983.1886329650879,5625000,75.06,0.13052002,225,7379,0.010051271,0.13958308,0.9780872166156769,3.3596802,-0.0039131097,9.996652488671243
0.0962712,56500,986.8122437000275,5650000,66.97,0.111796,226,7204,0.008825335,0.13958159,0.9854360334575176,3.3505683,-0.0044055237,8.711767319515348
0.09751491,56750,990.5201444625854,5675000,68.13,0.20628801,227,6977,0.017859137,0.13834605,0.9857710460200906,3.340601,0.001810693,8.973369025811554
0.102488995,57000,994.3429317474365,5700000,75.3,0.158812,228,7255,0.012016425,0.14070664,0.9841859005391598,3.3345635,-0.003735916,10.162296056821942
0.10258454,57250,998.0267436504364,5725000,75.52,0.121052004,229,7429,0.009616876,0.14118719,0.9844735600054264,3.3305745,-0.0053866026,10.311409670077264
0.09230298,57500,1001.6242260932922,5750000,69.55,0.107651986,230,7393,0.009956976,0.14024812,0.9866308839991689,3.3210006,-0.0058530034,9.220404966473579
0.112084106,57750,1005.241019487381,5775000,63.24,0.12220399,231,7194,0.010041672,0.13925704,0.9833802748471498,3.3088448,-0.005129581,8.344364432618022
0.08727888,58000,1008.9611663818359,5800000,68.4,0.129276,232,7187,0.010539118,0.14017405,0.9867034945636988,3.298795,-0.0043308623,9.24011560343206
0.077615574,58250,1012.6785223484039,5825000,70.36,0.122228004,233,7713,0.009338671,0.14037305,0.9882184471935034,3.2896786,-0.00441151,9.296183851398528
0.09144385,58500,1016.1761181354523,5850000,70.63,0.17063199,234,7472,0.013457092,0.14086328,0.9861417040228844,3.2804573,-0.0013527381,9.384494009427726
0.09671756,58750,1019.75892162323,5875000,71.06,0.1369,235,7348,0.010435925,0.14073348,0.9852247694507241,3.2750957,-0.005638388,9.60148383833468
0.08424964,59000,1023.4135456085205,5900000,63.77,0.17236401,236,7531,0.013867483,0.14096986,0.9877125164493918,3.2672832,-5.3127296e-05,8.274299443550408
0.11461637,59250,1027.0067982673645,5925000,72.26,0.12522,237,7742,0.010548571,0.14034809,0.9823574051260948,3.2594514,-0.0044073793,9.672969884686172
0.08408661,59500,1030.4794924259186,5950000,79.33,0.11345999,238,7628,0.010231683,0.14133807,0.9869528459385037,3.2505524,-0.007008992,10.94179498165846
0.091490425,59750,1033.9920575618744,5975000,76.98,0.167464,239,7110,0.014655118,0.14100999,0.9862076975405216,3.2406647,-0.0017620946,10.580973766483366
0.07762666,60000,1037.7438473701477,6000000,73.47,0.14049599,240,7413,0.012319441,0.14135902,0.988357606343925,3.2349448,-0.0036725004,10.025457079783083
0.11012252,60250,1041.3513352870941,6025000,77.99,0.120172,241,7479,0.009150379,0.14275844,0.9832262564450502,3.227124,-0.0053678015,10.752988271974028
0.10170057,60500,1044.9281921386719,6050000,73.96,0.14024802,242,7472,0.01102048,0.14051782,0.9858242413029075,3.2161343,-0.0039410135,9.919851931110024
0.09834489,60750,1048.512623310089,6075000,71.2,0.15081999,243,7451,0.011555714,0.14195712,0.9853220246732235,3.211507,-0.0030882885,9.718803897351027
0.12607579,61000,1052.1050338745117,6100000,77.43,0.132384,244,7401,0.010310491,0.14126717,0.9801005199551582,3.2075024,-0.0030546892,10.559251516759396
0.10041795,61250,1055.7182502746582,6125000,81.12,0.114296,245,7727,0.009012326,0.14230195,0.9849363602697849,3.2025917,-0.0053645084,11.024578495137394
0.066535175,61500,1059.1942267417908,6150000,68.15,0.14947201,246,7563,0.011688657,0.14294593,0.9903592858463526,3.1991289,-0.0009304475,9.162032120600342
0.08476813,61750,1062.7547850608826,6175000,75.01,0.13310799,247,7475,0.010350116,0.14187884,0.9869904397055507,3.1948497,-0.0037014454,10.306070030219853
0.10607,62000,1066.3331396579742,6200000,74.41,0.148536,248,7402,0.01149727,0.1408848,0.9839670043438673,3.1896932,-0.004111121,10.14909332703799
0.08823663,62250,1069.9466881752014,6225000,76.51,0.117892005,249,7847,0.008905626,0.1408233,0.9868928892537951,3.1814885,-0.0038964464,10.41924998305738
0.078413166,62500,1073.3715426921844,6250000,72.6,0.115335986,250,7849,0.008799407,0.14115092,0.9884880110621452,3.1713786,-0.006317322,9.976151808910071
0.091920115,62750,1076.7971422672272,6275000,65.51,0.15364799,251,7303,0.013127032,0.13975856,0.9869565740227699,3.1585116,-0.0024282702,8.714800771474838
0.10216763,63000,1080.4559817314148,6300000,79.43,0.14698002,252,7752,0.011832734,0.14124735,0.9844202259555459,3.148131,-0.00454183,10.830544668957591
0.120137736,63250,1083.937222480774,6325000,78.16,0.223664,253,7782,0.019957295,0.14041269,0.9821350462734699,3.1406894,0.0037873213,10.517247087862343
0.08113816,63500,1087.3880915641785,6350000,63.25,0.141828,254,7601,0.011226194,0.14097637,0.987838071770966,3.1387067,-0.0029924624,8.463439591862262
0.12774622,63750,1090.914971113205,6375000,71.44,0.11747199,255,7782,0.0089417435,0.13985026,0.9814946595579386,3.139581,-0.0057776747,9.576497362218797
0.09125714,64000,1094.3660049438477,6400000,73.99,0.1194,256,7403,0.009041053,0.13936295,0.986397142522037,3.1380167,-0.006841333,9.862803358472883
0.1119702,64250,1097.995688676834,6425000,65.08,0.132624,257,7689,0.010194095,0.13978143,0.9831881169229746,3.132727,-0.0064829364,8.331654806397855
0.1067068,64500,1101.4857466220856,6450000,72.35,0.145176,258,7468,0.011372716,0.14022344,0.9852367946878076,3.1262593,-0.0022737528,9.84968877762556
0.09143971,64750,1105.0842785835266,6475000,77.47,0.12162,259,7623,0.009470708,0.1410812,0.9861418046057224,3.119576,-0.0050712004,10.513867974802851
0.12069168,65000,1108.6175003051758,6500000,76.66,0.11824001,260,7525,0.009473853,0.1400494,0.9812926109880209,3.1116085,-0.005480577,10.345272919237614
0.09848356,65250,1112.176364183426,6525000,68.71,0.09829601,261,7413,0.008464959,0.14077757,0.9843858191743493,3.1018338,-0.0069274665,9.270984253287315
0.09607422,65500,1115.7851884365082,6550000,82.11,0.110552,262,7559,0.008645913,0.14245556,0.9852551249787211,3.088607,-0.0051892637,11.222720256634057
0.09719832,65750,1119.330340385437,6575000,83.29,0.107008,263,7827,0.008120766,0.14229286,0.9846656396985054,3.0795867,-0.0062968833,11.335911294408142
0.12693085,66000,1122.7661273479462,6600000,63.74,0.15101601,264,7086,0.012170369,0.14074828,0.9811468794941902,3.0746849,-0.0030730055,8.346078155599535
0.23306692,66250,1126.5304610729218,6625000,74.15,0.104423985,265,7207,0.008191513,0.13856274,0.9652171470224857,3.070667,-0.005563695,9.958187834657728
0.11707232,66500,1130.2401719093323,6650000,65.6,0.17902,266,7547,0.015008849,0.1403305,0.9825881738215685,3.0721986,-0.0040461,8.757485021166504
0.12558985,66750,1133.7836990356445,6675000,75.89,0.129664,267,7627,0.010391688,0.14098334,0.9800020977854729,3.0700326,-0.0061975857,10.325406956076622
0.083832026,67000,1137.2994813919067,6700000,76.05,0.13286401,268,7557,0.01069624,0.14007108,0.9874256178736687,3.0610635,-0.0038101512,10.347268875464797
0.10025897,67250,1140.8422162532806,6725000,77.47,0.18485601,269,7348,0.014997038,0.14206748,0.9856580849736929,3.054578,-0.0008345906,10.678917554728686
0.11474137,67500,1144.4897964000702,6750000,85.89,0.131536,270,7868,0.011168489,0.1418303,0.9823971167206764,3.0510166,-0.004027839,11.794173137880861
0.06792733,67750,1147.9062938690186,6775000,67.52,0.114832,271,7764,0.009131051,0.14352907,0.9896293515339494,3.0433059,-0.0055540022,9.10095192655921
0.15920383,68000,1151.3609943389893,6800000,80.9,0.191136,272,7897,0.014744319,0.14193806,0.976568540558219,3.033373,0.0012130855,10.912916619665921
0.1345912,68250,1154.7606129646301,6825000,80.88,0.104328,273,7604,0.008005228,0.1413911,0.9798263646662235,3.0242496,-0.0061323647,11.074603248648346
0.12474567,68500,1158.2922492027283,6850000,75.33,0.112116,274,7712,0.008963198,0.14329499,0.9805846363306046,3.0106447,-0.0049776416,10.18236492112279
0.13274798,68750,1161.7739326953888,6875000,93.27,0.161776,275,8149,0.012724978,0.14299874,0.9805056899785995,2.9980252,-0.0010212364,12.90612831696868
0.139653,69000,1165.0738008022308,6900000,84.83,0.114388004,276,7963,0.008521406,0.14310555,0.9792031720280647,2.989796,-0.0058051995,11.781930523365736
0.11258054,69250,1168.4514100551605,6925000,82.23,0.14802401,277,7869,0.011496431,0.14161809,0.9839764107018709,2.9821837,-0.004308996,11.15699738547206
0.07362644,69500,1171.868260383606,6950000,80.1,0.173076,278,8029,0.0134932995,0.14313689,0.9897682201117277,2.9762218,-0.001357077,11.014641129113734
0.102632724,69750,1175.2305445671082,6975000,78.2,0.141772,279,7757,0.010890605,0.14192976,0.9842043556272984,2.9704022,-0.0037142287,10.680685510598122
0.08700291,70000,1178.693167924881,7000000,78.11,0.131828,280,8001,0.00995713,0.1434761,0.9867513123899698,2.965446,-0.0047287866,10.748983285799623
0.10068227,70250,1182.0503346920013,7025000,81.15,0.112288,281,8309,0.008725319,0.14251365,0.9850705079734325,2.9627042,-0.0051048314,11.133422362841666
0.11138048,70500,1185.304101228714,7050000,90.37,0.148692,282,7771,0.010894893,0.14231417,0.9833047520369291,2.959352,-0.0046642562,12.58325792716816
0.11227928,70750,1188.7571897506714,7075000,83.08,0.117947996,283,8086,0.0089224335,0.14283417,0.9830521084368229,2.9562154,-0.0063448623,11.52741415925324
0.098771915,71000,1192.0811212062836,7100000,87.2,0.15237601,284,7921,0.012311546,0.14179178,0.9861626671627164,2.9492054,-0.0026853632,12.075618545226753
0.1928609,71250,1195.478398323059,7125000,94.06,0.157376,285,7927,0.012606795,0.14074363,0.9719187188893557,2.9467342,-0.0009434709,12.963650766648351
0.148359,71500,1198.8719246387482,7150000,79.87,0.114232,286,7860,0.0093571525,0.14148027,0.9787537902593613,2.94583,-0.0034860976,10.890231245383621
0.1742015,71750,1202.2851600646973,7175000,79.38,0.125484,287,7811,0.009674761,0.14007168,0.9742606412619352,2.9415805,-0.0037352506,10.787808500863612
0.15383013,72000,1205.7263991832733,7200000,89.64,0.14575599,288,8069,0.011211774,0.14117824,0.9770633094012737,2.9419243,-0.004655145,12.544152681082487
0.17151383,72250,1209.0616731643677,7225000,82.04,0.213116,289,7877,0.017151166,0.14083143,0.9751732982695103,2.9430158,0.0011007059,11.290706019364297
0.10018883,72500,1212.472413778305,7250000,81.12,0.13715598,290,8067,0.01066175,0.14265884,0.986028965562582,2.9393272,-0.0035573102,11.190387867204844
0.1348436,72750,1215.806013584137,7275000,74.21,0.129716,291,7874,0.010367013,0.14065106,0.9805791582912207,2.9366083,-0.0045356927,10.070174376815558
0.124299966,73000,1219.2134630680084,7300000,89.28,0.13626,292,8201,0.0104283355,0.14157492,0.982309028506279,2.9361138,-0.0027127159,12.360238113626838
0.15662715,73250,1222.4980773925781,7325000,87.57,0.223876,293,7913,0.020251932,0.13986723,0.9791797567158937,2.930386,0.004782544,12.15815647456795
0.17497844,73500,1225.9051365852356,7350000,80.59,0.13168,294,8125,0.009745217,0.13957755,0.9761059507727623,2.925596,-0.0042255837,10.97219722702168
0.17954922,73750,1229.2226161956787,7375000,91.96,0.11647999,295,7893,0.009042123,0.13963063,0.9732386656105518,2.9177217,-0.007587394,12.652331545092165
0.13629925,74000,1232.6218719482422,7400000,90.36,0.153896,296,8125,0.0116771255,0.1411893,0.9803490731865168,2.9075027,-0.0025223517,12.462301578186452
0.14107099,74250,1235.932363986969,7425000,90.6,0.137144,297,7938,0.010160565,0.13967465,0.978597316890955,2.89818,-0.0024303298,12.45909906424582
0.14480233,74500,1239.3195135593414,7450000,91.89,0.214064,298,8023,0.01861776,0.14128877,0.9781869389116764,2.8912952,0.0023593851,12.785069244243205
0.14289503,74750,1242.6728978157043,7475000,110.67,0.118379995,299,8424,0.0095973145,0.13976963,0.9786594398319721,2.884072,-0.005497479,15.163641107371078
0.17988065,75000,1245.876957654953,7500000,80.87,0.15302399,300,7662,0.011669343,0.13811614,0.9750029854476452,2.8745208,-0.003308837,10.742121450155974
0.123573124,75250,1249.374843597412,7525000,80.34,0.158948,301,7959,0.013430977,0.13966627,0.9825259447097778,2.8668218,-0.0035546727,10.813510460034014
0.13831975,75500,1252.7457230091095,7550000,87.27,0.146884,302,7833,0.011021169,0.13945532,0.9795961193740368,2.8659444,-0.0059213685,11.845749124847352
0.15269248,75750,1256.1726083755493,7575000,88.02,0.27775198,303,8252,0.025553554,0.13994178,0.9796571359038353,2.8679156,0.0069782087,11.825394811136649
0.16961035,76000,1259.4453864097595,7600000,97.71,0.110759996,304,8161,0.008348845,0.13871104,0.9746393840759993,2.867865,-0.004904962,13.125876760073005
0.13250422,76250,1262.7399642467499,7625000,85.76,0.133492,305,8145,0.010042553,0.13951525,0.9806262459605932,2.8618155,-0.0058921524,11.477770268730819
0.12748766,76500,1266.0458390712738,7650000,81.28,0.124264,306,8229,0.009339501,0.14037481,0.981449268758297,2.8475451,-0.0062782587,11.026906078830361
0.15374571,76750,1269.3222851753235,7675000,90.2,0.163172,307,8166,0.012129546,0.1394696,0.9779115151613951,2.83442,-0.003952802,12.247271091528237
0.1548545,77000,1272.6245036125183,7700000,91.81,0.161256,308,8228,0.012222128,0.13987221,0.977600546553731,2.8252337,-0.0026186784,12.715446519888937
0.14174595,77250,1275.8964998722076,7725000,90.31,0.145104,309,8428,0.0112306755,0.13982674,0.9796242266893387,2.8161368,-0.004310007,12.333450642749668
0.18168625,77500,1279.110873222351,7750000,100.02,0.11737599,310,8056,0.0089482535,0.1402779,0.9737147856503725,2.808222,-0.0066065127,13.966364255324006
0.19208929,77750,1282.4530472755432,7775000,94.12,0.130528,311,8435,0.009750495,0.14113177,0.9727026484906673,2.8051064,-0.0034354099,13.103348647169769
0.13399561,78000,1285.6627523899078,7800000,102.98,0.182608,312,8572,0.021743516,0.14046654,0.9802722819149494,2.8022685,-0.0009150378,14.23733382711187
0.1865141,78250,1288.8127391338348,7825000,93.79,0.170944,313,7957,0.0130439745,0.13740851,0.9741786662489176,2.8011112,-0.0029206553,12.449395044259727
0.24932393,78500,1292.196118593216,7850000,94.0,0.132532,314,8083,0.010862655,0.1401284,0.9657841771841049,2.800245,-0.004960612,13.03167761957273
0.1900985,78750,1295.524002790451,7875000,87.93,0.168912,315,8600,0.012809254,0.14201783,0.9728903509676456,2.8005497,-0.0028460997,12.059250022219494
0.1516833,79000,1298.6653072834015,7900000,95.05,0.27165598,316,8668,0.024182642,0.14076531,0.977937575429678,2.7998273,0.0061815763,13.05033135637641
0.18175477,79250,1301.8042652606964,7925000,83.6,0.263364,317,7795,0.024000678,0.1411496,0.9774632174521685,2.7983394,0.005746733,11.415062280148268
0.16612771,79500,1305.2617750167847,7950000,80.69,0.24971199,318,7620,0.022177095,0.14010653,0.9776611067354679,2.7974005,0.0043872544,10.988380274251103
0.18347421,79750,1308.7810723781586,7975000,84.64,0.20819199,319,8138,0.023417879,0.14077313,0.9752950575202703,2.7980914,0.004087261,11.523648163788021
0.17929971,80000,1312.0972554683685,8000000,89.66,0.28305203,320,7825,0.025407786,0.1390766,0.9756516441702843,2.7980964,0.0062530534,12.350419062674046
0.26303166,80250,1315.5314712524414,8025000,96.83,0.103312,321,8334,0.008243269,0.13951196,0.9639202207326889,2.7947476,-0.0051965574,13.400857203230261
0.18935591,80500,1318.7640097141266,8050000,98.28,0.121568,322,8765,0.010915343,0.14010927,0.9739777576178312,2.7867656,-0.0053563155,13.412002376196906
0.1355757,80750,1321.8476111888885,8075000,98.77,0.12602401,323,8257,0.010060993,0.14096957,0.9805377442389727,2.7795918,-0.0071703508,13.734991403706372
0.16778417,81000,1325.1170732975006,8100000,102.15,0.165212,324,8607,0.0137614105,0.14104284,0.9765762239694595,2.7724032,-0.004871127,14.27716232046485
0.14379743,81250,1328.2657823562622,8125000,82.46,0.12415999,325,7989,0.009442047,0.13997391,0.9800276160240173,2.7675214,-0.007167245,11.189435525769367
0.15928939,81500,1331.6320536136627,8150000,105.23,0.133644,326,8399,0.010206343,0.14179315,0.9780860580503941,2.756152,-0.0051032784,14.934761975472792
0.15511224,81750,1334.8439800739288,8175000,95.49,0.11308801,327,8131,0.008563803,0.14164142,0.9791466798633337,2.744727,-0.0065838904,13.41041552811861
0.1370682,82000,1338.1520340442657,8200000,93.51,0.15004401,328,8315,0.011619099,0.1419733,0.9809885248541832,2.7368867,-0.004670102,13.13855390343815
0.13999751,82250,1341.4022867679596,8225000,103.8,0.118420005,329,8995,0.00923255,0.14350416,0.980409262701869,2.728765,-0.004753053,14.689485508129001
0.15709373,82500,1344.4171466827393,8250000,83.76,0.122967996,330,8435,0.009447833,0.14092861,0.9787254240363836,2.7203429,-0.004961717,11.514509613290429
0.18759173,82750,1347.6156995296478,8275000,92.34,0.11492801,331,8499,0.008656403,0.14214821,0.9739156104624271,2.7116418,-0.006848017,12.79647110491991
0.12378518,83000,1350.8032176494598,8300000,94.13,0.124528006,332,8881,0.009641185,0.14373939,0.9829014167189598,2.7021103,-0.0055146404,13.188973811268806
0.20741925,83250,1353.8549745082855,8325000,89.97,0.148988,333,8231,0.012287781,0.14043716,0.9724062718451023,2.6916652,-0.006325811,12.548659182935953
0.14671806,83500,1357.137342453003,8350000,93.27,0.18094,334,7834,0.0139260795,0.14249319,0.9802081156522036,2.6804833,-0.00394001,13.126440506204963
0.15358035,83750,1360.564287662506,8375000,94.7,0.145104,335,8406,0.013564562,0.14216597,0.9796393793076277,2.6731713,-0.0029269157,13.3610817977041
0.1636773,84000,1363.7760074138641,8400000,91.08,0.152416,336,8342,0.012236094,0.14196773,0.9793313797563314,2.6635096,-0.0048226453,12.69882255151868
0.19174892,84250,1367.010766029358,8425000,79.94,0.17255202,337,7997,0.013313634,0.14297467,0.9745018687099218,2.6577106,-0.0034978825,11.050396378468722
0.14351448,84500,1370.3685493469238,8450000,76.71,0.148828,338,8347,0.013029544,0.14149922,0.9813741073012352,2.6524086,-0.0051775957,10.390328443087638
0.16811684,84750,1373.5988838672638,8475000,92.8,0.16234002,339,8148,0.01331416,0.14101975,0.9776619840413332,2.6435132,-0.0037856675,12.885972776971757
0.14707404,85000,1376.9073498249054,8500000,80.55,0.19052002,340,8221,0.01553904,0.14260677,0.9816627092659473,2.6338236,-0.0010748826,11.063600318171083
0.14011744,85250,1380.1863026618958,8525000,89.48,0.161288,341,8452,0.016670275,0.1411934,0.9815908391028643,2.628075,-0.004259038,12.216832907162607
0.15351073,85500,1383.381301164627,8550000,83.28,0.145336,342,7894,0.011806098,0.14277329,0.9802973698824644,2.6221154,-0.0027540426,11.387096403511242
0.13508576,85750,1386.7916004657745,8575000,110.93,0.13905999,343,8375,0.018881736,0.14189377,0.9819583874195814,2.6140456,-0.003944288,15.59115004407242
0.15286991,86000,1390.0152688026428,8600000,98.7,0.13134399,344,8346,0.009551532,0.14181899,0.9800818283110857,2.6062899,-0.003908443,13.645097572170197
0.21787682,86250,1393.2500686645508,8625000,88.97,0.120663986,345,8440,0.0091022905,0.14135797,0.9739302862435579,2.598579,-0.0041497624,12.23160900797695
0.12961948,86500,1396.4461760520935,8650000,101.54,0.12345201,346,8106,0.0096462965,0.1427146,0.9829095248132944,2.5894668,-0.0052964995,14.307541346587241
0.12712052,86750,1399.7650198936462,8675000,98.57,0.15744399,347,8165,0.012090126,0.14336412,0.9835857320576906,2.5829768,-0.003284447,13.819198732199148
0.1467776,87000,1403.0694470405579,8700000,94.58,0.12937601,348,8533,0.009741984,0.14340943,0.9809311125427485,2.5758297,-0.005882765,13.115094920657576
0.12878016,87250,1406.2448573112488,8725000,106.3,0.115300015,349,8604,0.010192937,0.14387941,0.9831600561738014,2.564298,-0.006877822,15.242211418822407
