serial_timesteps,true_reward,total_timesteps,time_elapsed,policy_entropy,ep_reward_mean,explained_variance,approxkl,value_loss,clipfrac,n_updates,policy_loss,fps,ep_len_mean
86750,-0.009615352,8675000,238.7847273349762,1.1412058,-0.09619978132875985,0.6990000903606415,0.009762755,0.0030893625,0.131264,347,-0.0038730546,161213,33.29
87000,-0.009169611,8700000,239.15979933738708,1.1275085,-0.08565715218515833,0.6006747484207153,0.015491009,0.0018010428,0.20002,348,0.00041358423,150950,32.94
87250,-0.0091015,8725000,239.581933259964,1.1210554,-0.09786180945324303,0.6224750280380249,0.0111068655,0.0027685617,0.147284,349,-0.0043487363,119298,34.32
87500,-0.008739001,8750000,240.00933623313904,1.121538,-0.07871684141453443,0.6238481998443604,0.014919947,0.0022391526,0.181788,350,-0.00044980436,151603,33.55
87750,-0.008596557,8775000,240.3990089893341,1.1170003,-0.09054827170795761,0.3399112820625305,0.01308273,0.0015535078,0.16558401,351,-0.0027705878,151931,34.46
88000,-0.008860206,8800000,240.77851700782776,1.1031466,-0.07876084192794224,0.5082197189331055,0.00968025,0.001905572,0.133436,352,-0.0051685004,150848,32.02
88250,-0.008874713,8825000,241.2012984752655,1.0829089,-0.07865922656499606,0.5691201984882355,0.009297581,0.0016224092,0.121783994,353,-0.0041322075,122273,31.23
88500,-0.008781691,8850000,241.6253581047058,1.061331,-0.076135496295974,0.4729950428009033,0.016386926,0.0014725827,0.20389998,354,0.00055122917,144837,32.31
88750,-0.008498235,8875000,242.0190076828003,1.0447555,-0.07374785021602293,0.41367340087890625,0.008416713,0.0012714118,0.112816,355,-0.0060278983,141543,33.55
89000,-0.008606654,8900000,242.47892999649048,1.0341733,-0.08164259575300094,0.6628348231315613,0.010307166,0.0016814949,0.133192,356,-0.0045827967,125114,32.8
89250,-0.008607798,8925000,242.89427161216736,1.0288675,-0.0865555236775981,0.6609297394752502,0.011444475,0.00217068,0.151252,357,-0.0015742381,149338,33.56
89500,-0.008452619,8950000,243.27064490318298,1.0245553,-0.0686860126627289,0.4106305241584778,0.0097209625,0.0012041319,0.129652,358,-0.0020360718,134737,33.23
89750,-0.008711813,8975000,243.71310305595398,1.0117677,-0.0756970489854939,0.5019008815288544,0.010039488,0.0013567132,0.13608,359,-0.0037683607,155050,32.28
90000,-0.0086335745,9000000,244.084077835083,0.9992809,-0.07932690776928211,0.4742681384086609,0.011006814,0.0013270555,0.150872,360,-0.0033214006,156036,33.55
90250,-0.008637309,9025000,244.471257686615,0.9868749,-0.08673081407585415,0.573344498872757,0.01098211,0.0011745503,0.146916,361,-0.0022120452,138479,30.53
90500,-0.008820387,9050000,244.86922669410706,0.97756004,-0.07966497271350818,0.5498762130737305,0.011197354,0.0020843628,0.146516,362,-0.004037983,140962,35.45
90750,-0.008706303,9075000,245.29425621032715,0.96993244,-0.09826368082754926,0.5076590776443481,0.011695835,0.0016426973,0.157096,363,-0.002092899,151958,32.89
91000,-0.009090087,9100000,245.6753659248352,0.959201,-0.10419316452451312,0.49953973293304443,0.009602828,0.0018541322,0.127872,364,-0.004460823,159638,36.48
91250,-0.008638338,9125000,246.04553055763245,0.9440071,-0.07560022826497516,0.5705756545066833,0.017010812,0.0016439324,0.202316,365,0.0015377902,153336,34.18
91500,-0.008590052,9150000,246.4255871772766,0.9277333,-0.07931670358160772,0.4980592727661133,0.010041381,0.0014622395,0.13254,366,-0.0045026788,159226,34.37
91750,-0.008411206,9175000,246.78959107398987,0.9173411,-0.06981356849464646,0.3450595736503601,0.015966479,0.0012045112,0.1794,367,-0.0008311992,155422,32.92
92000,-0.008313837,9200000,247.15831470489502,0.905048,-0.08320238075200904,0.53316530585289,0.008702291,0.0012075764,0.117060006,368,-0.006489163,157867,35.93
92250,-0.008760944,9225000,247.54024291038513,0.888638,-0.07212419487863371,0.629998654127121,0.010139527,0.0016538408,0.13456,369,-0.0043778666,150699,32.35
92500,-0.008550477,9250000,247.9151952266693,0.8768361,-0.0740254433692462,0.5886689722537994,0.013709575,0.0018274302,0.18246,370,-0.00045502387,159458,32.86
92750,-0.008463146,9275000,248.2808530330658,0.8631644,-0.08418650740808516,0.5343656539916992,0.012873788,0.0021176047,0.12837999,371,-0.0052765906,151181,35.41
93000,-0.0086027365,9300000,248.6628978252411,0.84863997,-0.09278368146566209,0.4672347903251648,0.0150604155,0.0016047737,0.198284,372,0.0028164536,157342,35.9
93250,-0.00887723,9325000,249.04535937309265,0.8363577,-0.06422423277028429,0.6651897132396698,0.014286655,0.0021325797,0.185936,373,-0.0013997987,158205,30.19
93500,-0.008823957,9350000,249.41813611984253,0.82611835,-0.06889301679442723,0.5780582129955292,0.0118791,0.0014712211,0.16070399,374,-0.0023662373,153446,33.12
93750,-0.008328229,9375000,249.8135426044464,0.81514084,-0.08946121453569504,0.4210579991340637,0.012616331,0.0011364899,0.167308,375,-0.0015592119,164166,35.59
94000,-0.008953724,9400000,250.18271827697754,0.80177677,-0.08795332432822761,0.44229501485824585,0.012711306,0.0015418073,0.17130001,376,-0.0025782282,148014,33.88
94250,-0.008654021,9425000,250.56541061401367,0.79131365,-0.0822073576855837,0.41338562965393066,0.015596578,0.0012396314,0.20148401,377,-6.751921e-05,160399,34.36
94500,-0.0086584035,9450000,250.93456888198853,0.78240186,-0.08487124598759692,0.491737961769104,0.0124136675,0.0013557145,0.161288,378,-0.0012938662,154309,34.88
94750,-0.0087564355,9475000,251.3082640171051,0.7689631,-0.07866608985059428,0.3936721086502075,0.011239657,0.0012021683,0.150976,379,-0.0034558128,160146,32.4
95000,-0.008873257,9500000,251.68686318397522,0.7546946,-0.0788012382821762,0.5398971438407898,0.011429651,0.0011748613,0.157576,380,-0.0021150578,160636,33.48
95250,-0.009487562,9525000,252.06875348091125,0.73989916,-0.09143501529601053,0.481253445148468,0.014815089,0.0017399635,0.19049999,381,0.00022611974,152215,31.49
95500,-0.009153133,9550000,252.45158171653748,0.7239749,-0.09329340464977577,0.5004699230194092,0.012484877,0.0015951361,0.16307199,382,-0.003945348,147171,33.82
95750,-0.009383217,9575000,252.8374683856964,0.7055572,-0.08907377924373577,0.5650109946727753,0.011152354,0.0015193741,0.14974399,383,-0.0029948095,150651,33.28
96000,-0.009383979,9600000,253.21989226341248,0.6913173,-0.0807294744677347,0.4243929386138916,0.018439328,0.0017849474,0.21466,384,0.0024625254,152920,29.35
96250,-0.009244229,9625000,253.6043245792389,0.6767603,-0.09830121762373892,0.2629772424697876,0.015470585,0.0012410954,0.2035,385,0.0019074252,157359,33.52
96500,-0.008828135,9650000,253.97504901885986,0.66843575,-0.08604871071180241,0.3647165894508362,0.014383282,0.0011173915,0.18544799,386,0.00073617,156351,33.3
96750,-0.0089936135,9675000,254.35015773773193,0.66125333,-0.07723821939864138,0.18899834156036377,0.010399977,0.0011688622,0.14222,387,-0.0027870056,146149,31.77
97000,-0.008738176,9700000,254.77384996414185,0.65037656,-0.0832324303860878,0.3742671608924866,0.010499894,0.001220343,0.141588,388,-0.004103331,113986,32.53
97250,-0.008591877,9725000,255.22201919555664,0.6408385,-0.07533989242536336,0.3410428762435913,0.011903612,0.0009947328,0.16582,389,-0.0027971512,143640,33.51
97500,-0.008573415,9750000,255.6476228237152,0.62826884,-0.08981222507711209,0.25225406885147095,0.016543765,0.0011229899,0.21052799,390,0.0003134328,129702,34.41
97750,-0.0083801765,9775000,256.0879068374634,0.6187219,-0.0858611343607481,0.47628462314605713,0.008717204,0.0009684153,0.11826,391,-0.0047629327,124358,36.32
98000,-0.0085727535,9800000,256.5280833244324,0.6112359,-0.06998752825544216,0.477655291557312,0.010833267,0.0011198847,0.14842,392,-0.0031692777,156152,31.27
98250,-0.008260754,9825000,256.8983838558197,0.5982199,-0.07948299397001392,0.30488669872283936,0.014868176,0.0009064252,0.18632402,393,-0.00073705055,159759,35.13
98500,-0.00821821,9850000,257.2721166610718,0.59034026,-0.08049176340980921,0.2275058627128601,0.014071706,0.0009442229,0.18821199,394,-0.0010328774,108152,36.9
98750,-0.00842673,9875000,257.7382152080536,0.5823235,-0.08226243481949495,0.2363048791885376,0.00802522,0.00089114887,0.10543199,395,-0.0055026775,147728,35.08
99000,-0.008474693,9900000,258.14676880836487,0.56460786,-0.06930092708666052,0.3876902461051941,0.016336808,0.001172798,0.207552,396,0.00018895273,116573,32.22
99250,-0.008686919,9925000,258.5736861228943,0.5476236,-0.07700097680171894,0.32466161251068115,0.009127635,0.0011276993,0.123832,397,-0.006042517,116248,32.52
99500,-0.008335545,9950000,259.0102376937866,0.5340783,-0.08085634990024118,0.33535677194595337,0.015263286,0.0009265597,0.20293601,398,-0.0014868948,157578,33.63
99750,-0.008649722,9975000,259.4104883670807,0.526408,-0.06595313529105624,0.5109080374240875,0.013217524,0.0017743701,0.15968801,399,-0.0026986352,132169,32.59
100000,-0.008526412,10000000,259.8267960548401,0.5236293,-0.07611748299284954,0.5460273027420044,0.010410449,0.002483957,0.126536,400,-0.00310237,161351,35.49
100250,-0.008414376,10025000,260.1961271762848,0.5201297,-0.07236499428156094,0.5469933152198792,0.012374817,0.0019073256,0.15398398,401,-0.0014616924,153776,33.47
100500,-0.008324979,10050000,260.5730662345886,0.50891936,-0.07534613529234775,0.1963321566581726,0.012795748,0.00093631854,0.17578802,402,-0.001928813,156429,34.08
100750,-0.008469528,10075000,260.9475829601288,0.49800253,-0.06871172180202847,0.3968281149864197,0.013626032,0.001472756,0.16738799,403,-0.0012608074,117058,34.62
101000,-0.008442742,10100000,261.3728847503662,0.490089,-0.06700509038157179,0.22232168912887573,0.015728105,0.000859876,0.196764,404,0.0011844061,146037,32.27
101250,-0.008496294,10125000,261.75664806365967,0.48007423,-0.08235488283622544,0.19571542739868164,0.012002177,0.0009877955,0.16869602,405,-0.0029200078,145278,34.76
101500,-0.00819628,10150000,262.143522977829,0.46582255,-0.07332645648712059,0.31258583068847656,0.020267356,0.0009801032,0.24226001,406,0.0036292977,144337,33.44
101750,-0.008402676,10175000,262.5701034069061,0.45333034,-0.06532741188704677,0.34475404024124146,0.011170656,0.0010524957,0.15410401,407,-0.0045195925,150197,34.53
102000,-0.0082933195,10200000,262.9711890220642,0.43866283,-0.06601871497172397,0.4700254201889038,0.012708912,0.0008745931,0.175872,408,-0.0019490741,142887,31.75
102250,-0.0084572965,10225000,263.35972833633423,0.42241,-0.0634802576632137,0.26351749897003174,0.012154233,0.0010691222,0.161176,409,-0.0023876277,113649,30.47
102500,-0.008158368,10250000,263.8328959941864,0.40945357,-0.06710079033429793,0.21291565895080566,0.0135111855,0.0015621629,0.17304401,410,-0.0007006504,128231,34.27
102750,-0.008356791,10275000,264.26384949684143,0.4020328,-0.07634172514844977,0.4050249457359314,0.012428867,0.0020393268,0.16876401,411,-0.0013053634,143736,35.85
103000,-0.008451618,10300000,264.6641013622284,0.39241531,-0.06785892140274882,0.2978311777114868,0.0150406305,0.002175854,0.19986802,412,0.00020995675,111179,32.49
103250,-0.008103206,10325000,265.1448600292206,0.3822927,-0.08426202710972575,0.43252497911453247,0.013222317,0.0018344151,0.18233201,413,-0.0012532119,131701,37.01
103500,-0.008309665,10350000,265.56076884269714,0.373381,-0.06867367747603566,0.33408284187316895,0.013456215,0.0022638289,0.183456,414,-0.0013718248,153739,34.88
103750,-0.0083055375,10375000,265.98157930374146,0.3652176,-0.08124851379394386,0.34901487827301025,0.010840551,0.0017297777,0.15056801,415,-0.0031408023,159453,34.4
104000,-0.0082897805,10400000,266.34976291656494,0.35515958,-0.07353013197265681,0.44939684867858887,0.011187976,0.0061123534,0.155424,416,-0.0033145621,134439,36.16
104250,-0.0081913,10425000,266.7511610984802,0.34657252,-0.07048611577032717,0.4589337110519409,0.008945996,0.008793657,0.12198399,417,-0.0042419424,143561,33.83
104500,-0.008252028,10450000,267.16206431388855,0.32845467,-0.06235378567726002,0.5226754248142242,0.011101117,0.02391478,0.14916,418,-0.0015609859,153477,32.19
104750,-0.008061546,10475000,267.55118012428284,0.31325287,-0.07477528584291576,0.37127602100372314,0.015307002,0.008199749,0.20351598,419,0.0020504682,156081,35.78
105000,-0.008253162,10500000,267.923228263855,0.29892892,-0.06342422179957793,0.5520411729812622,0.0126002235,0.009321173,0.16568801,420,1.5673833e-05,151386,32.42
105250,-0.008305359,10525000,268.3246750831604,0.28455383,-0.07060700813250151,0.021501779556274414,0.032238897,0.0017331177,0.29790798,421,0.0127046425,138129,30.87
105500,-0.008534213,10550000,268.73009300231934,0.27664334,-0.07213236067429535,0.4954744577407837,0.020832606,0.0037331362,0.256028,422,0.0062468955,141203,30.84
105750,-0.008420837,10575000,269.15564703941345,0.27072456,-0.07299542247106729,0.5365641713142395,0.011650754,0.0013498205,0.161428,423,-0.0020334206,149824,32.65
106000,-0.008274085,10600000,269.53621077537537,0.2599289,-0.0842613680116483,0.40425437688827515,0.011737873,0.0014000634,0.162308,424,-0.0024667839,166360,35.87
106250,-0.0081801005,10625000,269.91816544532776,0.25246412,-0.06677578785092919,0.4217151403427124,0.0140065495,0.0012319414,0.18400799,425,0.000439702,116129,34.68
106500,-0.00872147,10650000,270.3467798233032,0.24674702,-0.07616913382582424,0.48441559076309204,0.012517413,0.0014800555,0.164372,426,-0.002182842,150183,32.2
106750,-0.008268112,10675000,270.72716641426086,0.23712349,-0.06017144092285889,0.3507838249206543,0.0109754335,0.0008177407,0.148644,427,-0.0024467062,149803,32.03
107000,-0.008164177,10700000,271.1100900173187,0.22726965,-0.06303392704998259,0.41184431314468384,0.012568817,0.0011857608,0.16727601,428,-0.0026808477,134603,32.59
107250,-0.00808913,10725000,271.524010181427,0.21865079,-0.06857378414162668,0.4679115414619446,0.016553175,0.00078736513,0.206616,429,0.0015243323,94261,33.91
107500,-0.008032683,10750000,272.0098011493683,0.20841117,-0.056819155222692645,0.3828575015068054,0.010110055,0.0007230398,0.139628,430,-0.0036688144,146851,31.31
107750,-0.008252645,10775000,272.40111780166626,0.19411346,-0.05562605733357486,0.27784472703933716,0.01039478,0.0014299027,0.14245601,431,-0.004892415,136412,29.94
108000,-0.008031924,10800000,272.8083608150482,0.18361235,-0.05858111057379574,0.13409239053726196,0.012722139,0.000711505,0.167824,432,-0.0008351205,105836,32.44
108250,-0.00806432,10825000,273.2572977542877,0.17382686,-0.08893691372930335,0.2316356897354126,0.013490033,0.0008070056,0.17925999,433,-0.0006904175,154136,37.07
108500,-0.0078633595,10850000,273.6305296421051,0.16296712,-0.060304988488351224,0.19060653448104858,0.012647669,0.0006902454,0.169996,434,-0.0016741765,160995,33.66
108750,-0.008306243,10875000,274.0168995857239,0.14951202,-0.061579399678012126,0.2672578692436218,0.01615556,0.00070399407,0.20253201,435,0.0011789264,145558,31.37
109000,-0.008149774,10900000,274.4052002429962,0.13412225,-0.06380418156841187,0.3200134038925171,0.00884372,0.000715877,0.11782,436,-0.0052619716,153741,32.38
109250,-0.007919472,10925000,274.7863118648529,0.11449547,-0.060822401064870066,0.08201146125793457,0.012463012,0.00075040746,0.17081599,437,-0.0017545,156767,32.92
109500,-0.008100528,10950000,275.17248916625977,0.09825099,-0.06393379747889412,0.3044240474700928,0.009630784,0.00070391584,0.12901601,438,-0.0049005225,160292,30.18
109750,-0.007833778,10975000,275.54072546958923,0.088196695,-0.05522781530584325,0.32332706451416016,0.018780958,0.0007165889,0.221644,439,0.0026664273,124368,33.41
110000,-0.008043096,11000000,275.9683163166046,0.08466849,-0.06353883409698029,0.4243205785751343,0.008746248,0.0006374109,0.11943201,440,-0.0044571264,128593,32.13
110250,-0.008080353,11025000,276.3795096874237,0.080813296,-0.0687246948799293,0.5543901026248932,0.02079129,0.0009143789,0.24273999,441,0.0027394635,147470,32.81
110500,-0.00799349,11050000,276.75794863700867,0.076715045,-0.07075609882071149,0.42286694049835205,0.014067692,0.0007251596,0.186704,442,8.535571e-06,163417,34.18
110750,-0.008263598,11075000,277.1317563056946,0.07022551,-0.07311754339229083,0.48542356491088867,0.013994075,0.0007707871,0.185064,443,-0.00034881075,112853,33.76
111000,-0.00804599,11100000,277.5714762210846,0.06626979,-0.07948297101494972,0.3877785801887512,0.013830495,0.0006921683,0.180424,444,-0.0001527307,143130,35.14
111250,-0.0077402326,11125000,277.9893023967743,0.05965398,-0.06537800561392942,0.4073176383972168,0.02058539,0.0007015533,0.26338798,445,0.005190308,136473,35.18
111500,-0.007979462,11150000,278.390905380249,0.04984305,-0.0766227027815512,0.585413783788681,0.009934211,0.00084449025,0.136148,446,-0.003990679,154087,33.1
111750,-0.007937903,11175000,278.78254199028015,0.035027258,-0.06504261633803253,0.5052732825279236,0.01048444,0.00075178815,0.14635201,447,-0.0035476736,138350,35.83
112000,-0.007853962,11200000,279.1917827129364,0.026355227,-0.06118263803789887,0.5034040808677673,0.026741091,0.0007867354,0.287504,448,0.008277751,159180,32.97
112250,-0.007970089,11225000,279.5834336280823,0.021316316,-0.05623101915327425,0.3823740482330322,0.021704959,0.00067607465,0.237392,449,0.00533815,136758,32.14
112500,-0.008212982,11250000,280.03993129730225,0.012175148,-0.05361082675495709,0.48665791749954224,0.0132576525,0.00075777754,0.17715599,450,-0.0010171942,147757,31.34
112750,-0.008030252,11275000,280.4299650192261,-0.004602116,-0.07954483148743748,0.5947256982326508,0.01375054,0.0008526208,0.182076,451,-0.00038429594,158001,36.69
113000,-0.008252043,11300000,280.7965488433838,-0.018656425,-0.0690365275566728,0.28932297229766846,0.016647728,0.0007176687,0.19994798,452,0.00022314377,155274,32.99
113250,-0.007942293,11325000,281.16833329200745,-0.02688782,-0.06934780436953587,0.5094539225101471,0.012795781,0.00071434304,0.17751199,453,-0.0011632949,159336,33.86
113500,-0.008116598,11350000,281.53495812416077,-0.03555066,-0.06482089593802812,0.48245227336883545,0.012216363,0.001345925,0.148936,454,-0.0038845916,158898,35.15
113750,-0.008195132,11375000,281.8994691371918,-0.041046444,-0.05422558929356455,0.3343973159790039,0.014486855,0.00070751074,0.203428,455,-0.0014006902,151837,30.96
114000,-0.007935285,11400000,282.2686758041382,-0.047758088,-0.06699319950406789,0.4611746668815613,0.01292965,0.001294809,0.16831599,456,-0.0030259662,163986,35.02
114250,-0.007839264,11425000,282.64164328575134,-0.058612697,-0.0676863913377747,0.5932237803936005,0.011588802,0.0009905715,0.15518399,457,-0.002692797,159320,34.06
114500,-0.008352551,11450000,283.0237636566162,-0.06808036,-0.05452789926996047,0.5327113568782806,0.015179505,0.001410897,0.20054798,458,-0.00091983733,124160,28.73
114750,-0.007968658,11475000,283.45357370376587,-0.0721056,-0.058544715151074345,0.7218281924724579,0.013338549,0.0013508557,0.17861201,459,-0.00063636404,147771,33.51
115000,-0.007793199,11500000,283.8653838634491,-0.07965474,-0.058436906963324875,0.5412283837795258,0.011018506,0.00089370646,0.152444,460,-0.0024866129,129862,33.22
115250,-0.007868152,11525000,284.2791383266449,-0.09839441,-0.05767194520834892,0.6398518979549408,0.0092739165,0.0012131693,0.127808,461,-0.004686198,146627,32.85
115500,-0.007818957,11550000,284.67109751701355,-0.121175334,-0.06606203828338039,0.5136004686355591,0.015099481,0.002354452,0.19404401,462,-0.00024091545,155383,34.82
115750,-0.007875706,11575000,285.0581431388855,-0.13772866,-0.0599265189297148,0.2884458899497986,0.009917363,0.0009687293,0.13578,463,-0.003830521,153011,31.51
116000,-0.007686857,11600000,285.4459204673767,-0.1535765,-0.05449586409435142,0.46263056993484497,0.015737766,0.0010298191,0.20836802,464,0.0013555044,124649,33.66
116250,-0.0076053687,11625000,285.8753306865692,-0.16112313,-0.05209129713221046,0.4878693222999573,0.015165175,0.0006214548,0.19876401,465,0.00032158932,138083,33.55
116500,-0.0077638896,11650000,286.28050470352173,-0.1693559,-0.05019630989831057,0.5821521580219269,0.016082557,0.0007053346,0.20729999,466,0.0011400783,118588,32.15
116750,-0.007398914,11675000,286.7380414009094,-0.17773902,-0.06152143942206749,0.5120871067047119,0.0117572965,0.0005092335,0.158796,467,-0.0016869974,149987,38.63
117000,-0.007694985,11700000,287.1394166946411,-0.184939,-0.04747464063806547,0.4689270257949829,0.011434867,0.000721095,0.15563999,468,-0.0030123158,119880,31.26
117250,-0.007560641,11725000,287.59352111816406,-0.19238162,-0.0562241207525949,0.3314201235771179,0.010378564,0.00076651375,0.14219598,469,-0.00487532,141275,32.77
117500,-0.007764341,11750000,288.007821559906,-0.20470102,-0.04916776477250096,0.4132426977157593,0.016524617,0.0006806794,0.215628,470,0.00011671693,138826,31.66
117750,-0.0075060134,11775000,288.42529249191284,-0.21693256,-0.05583330069915973,0.4424525499343872,0.010845205,0.00055705314,0.150296,471,-0.0021363692,145180,34.51
118000,-0.0077658,11800000,288.8195459842682,-0.22868702,-0.06020049332462804,0.5087588727474213,0.009524288,0.00066669233,0.12863201,472,-0.003680819,149050,33.19
118250,-0.007799673,11825000,289.2189655303955,-0.24357021,-0.05960863954511297,0.5511066019535065,0.011490999,0.00076773745,0.155664,473,-0.0015752309,114923,30.36
118500,-0.0074940594,11850000,289.67812752723694,-0.25083494,-0.05991344295627641,0.45957815647125244,0.012554747,0.00063923415,0.160704,474,-0.0008814648,128220,35.31
118750,-0.007812905,11875000,290.1125750541687,-0.25709748,-0.05624933073791908,0.3737512230873108,0.013851261,0.00076116057,0.19016801,475,0.00045100338,126449,33.48
119000,-0.0076269316,11900000,290.5311830043793,-0.26355064,-0.04837773569954152,0.5134330093860626,0.015703345,0.00060069526,0.21087201,476,0.00031036875,157925,33.02
119250,-0.0073884074,11925000,290.905800819397,-0.27053285,-0.05523868265143392,0.27513158321380615,0.016368857,0.0004781817,0.212208,477,0.002385177,155076,35.02
119500,-0.0074921325,11950000,291.28258895874023,-0.27911994,-0.06260085864836583,0.3944092392921448,0.011361847,0.0006452665,0.146236,478,-0.0029422785,149112,34.25
119750,-0.007729459,11975000,291.65701842308044,-0.29160514,-0.0784322911518393,0.4795043468475342,0.015082611,0.0010650348,0.177648,479,-0.0028352246,152976,34.5
120000,-0.007863298,12000000,292.02419090270996,-0.3049448,-0.04948551737135858,0.5178684294223785,0.013295537,0.00084862346,0.174116,480,-0.0007731676,160819,31.18
120250,-0.0074369246,12025000,292.3968813419342,-0.31819266,-0.06466991898721972,0.5459705293178558,0.018704975,0.0007844533,0.23273198,481,0.0020784773,144454,35.32
120500,-0.007767311,12050000,292.782990694046,-0.3280978,-0.052914440573695175,0.4081878066062927,0.0151278,0.0015898239,0.18752,482,-0.0016820712,150186,33.43
120750,-0.0074398615,12075000,293.1582455635071,-0.33777744,-0.050626392130652675,0.4669000506401062,0.017382776,0.0006101738,0.20490801,483,0.00042369464,155651,32.73
121000,-0.0074440558,12100000,293.5356001853943,-0.3469453,-0.052076378628989915,0.41006237268447876,0.015558775,0.0005027583,0.1933,484,0.001591536,155661,33.38
121250,-0.0075737317,12125000,293.9073283672333,-0.3580291,-0.06539056033238012,0.33258432149887085,0.012766922,0.0006298529,0.176256,485,-0.0007878803,163106,35.59
121500,-0.0076061687,12150000,294.2692368030548,-0.36555633,-0.048578991602844325,0.38154762983322144,0.0132427085,0.000792774,0.174564,486,-0.0019809385,153977,32.48
121750,-0.0077806353,12175000,294.64373230934143,-0.36815947,-0.048362028574447324,0.5201956331729889,0.011034267,0.00068599137,0.145284,487,-0.003446332,157764,30.64
122000,-0.007666499,12200000,295.02153491973877,-0.37234947,-0.05988470286341908,0.5175661742687225,0.020532396,0.00054982724,0.23683198,488,0.004479515,139225,33.9
122250,-0.0077661998,12225000,295.4383809566498,-0.374975,-0.061596015429968246,0.4366980791091919,0.021893755,0.0005148904,0.252012,489,0.0059840204,143829,30.59
122500,-0.007718549,12250000,295.8443195819855,-0.37995398,-0.05468755745576345,0.20867323875427246,0.022267906,0.0005377793,0.250924,490,0.0043736724,131861,32.56
122750,-0.007847055,12275000,296.245285987854,-0.3894301,-0.07176883519990952,0.4460800886154175,0.016721109,0.00071038224,0.214048,491,0.0014991708,155361,34.68
123000,-0.0077826665,12300000,296.63047337532043,-0.40217227,-0.06011430847742304,0.3923315405845642,0.024351967,0.00059814885,0.258392,492,0.006089484,146417,34.04
123250,-0.0076566087,12325000,297.01966404914856,-0.41104347,-0.06688340814052936,0.4334017038345337,0.021057963,0.00096664764,0.24262801,493,0.004189771,158525,35.64
123500,-0.007977662,12350000,297.38287901878357,-0.4126777,-0.05078648629132658,0.5306273102760315,0.013375787,0.0007372055,0.17943999,494,-0.0027688544,153955,30.91
123750,-0.0075966967,12375000,297.821142911911,-0.42070332,-0.06352829045714316,0.4492585062980652,0.020347763,0.0005284292,0.23832801,495,0.005029366,100876,34.4
124000,-0.0077595524,12400000,298.29145646095276,-0.43368775,-0.06307451551630948,0.35891813039779663,0.0141872065,0.00055219483,0.19241199,496,-0.0013269971,159710,34.12
124250,-0.007968528,12425000,298.68194127082825,-0.44473052,-0.06001421324879629,0.42241615056991577,0.013062815,0.0006585243,0.168436,497,-0.0020723809,119138,32.85
124500,-0.00816307,12450000,299.1192810535431,-0.4511618,-0.06700676609216316,0.518413633108139,0.016175665,0.0007846941,0.209636,498,0.001346717,150364,31.33
124750,-0.00828584,12475000,299.5147125720978,-0.45393735,-0.0710735462244702,0.6070846617221832,0.01191902,0.00070471916,0.16211201,499,-0.0026362096,153264,31.77
125000,-0.008047544,12500000,299.8859202861786,-0.45857626,-0.06295312720103538,0.5211808979511261,0.017619355,0.0006686557,0.224628,500,0.001965001,155140,33.56
125250,-0.008034651,12525000,300.2626757621765,-0.46416458,-0.07108757474445156,0.6184932589530945,0.016205704,0.00065788673,0.214008,501,0.0010200251,154487,33.41
125500,-0.0081199305,12550000,300.65543723106384,-0.46950707,-0.06318111871616566,0.6049430072307587,0.016906349,0.00071637117,0.22620802,502,0.001129717,137764,34.39
125750,-0.0078713875,12575000,301.045921087265,-0.47566652,-0.07337418377654104,0.6069092452526093,0.016058668,0.0006417885,0.176772,503,1.665894e-05,160813,35.55
126000,-0.00822408,12600000,301.4084589481354,-0.48281327,-0.06898627945549379,0.6136452555656433,0.020772498,0.0007609835,0.23838401,504,0.004994397,164923,32.38
126250,-0.008275778,12625000,301.7704246044159,-0.48612922,-0.06268036908571957,0.6664217412471771,0.011601542,0.0008419418,0.154668,505,-0.0024230364,157501,32.45
126500,-0.007738856,12650000,302.1457896232605,-0.49347234,-0.05978511405621248,0.6711916625499725,0.014460628,0.0006263435,0.190616,506,0.0009467068,153701,35.16
126750,-0.008182718,12675000,302.5289218425751,-0.49962753,-0.07179290904896334,0.6079489588737488,0.01241531,0.0007466898,0.162064,507,-0.00055725256,144746,35.06
127000,-0.008258064,12700000,302.93209195137024,-0.505996,-0.07224974760356417,0.6903560757637024,0.013290984,0.00089776923,0.17822,508,0.0004225645,142893,34.35
127250,-0.008084637,12725000,303.3268656730652,-0.51594436,-0.06727831894942937,0.6600182354450226,0.014427776,0.00081327464,0.18550001,509,-0.00092289306,153987,35.23
127500,-0.0080567105,12750000,303.7093846797943,-0.5183112,-0.06772194152144947,0.6193141043186188,0.014441947,0.0010887699,0.190092,510,-0.0009492248,148693,35.28
127750,-0.008261907,12775000,304.0975205898285,-0.5224215,-0.0873074657487814,0.6973996460437775,0.01136299,0.0010324231,0.154892,511,-0.0029996694,152089,32.85
128000,-0.008393846,12800000,304.4691472053528,-0.52869284,-0.05357152077664068,0.7439720332622528,0.013797316,0.0013344445,0.176396,512,-0.00028801843,142204,31.16
128250,-0.008032415,12825000,304.8635501861572,-0.53306663,-0.06335507781121123,0.6418717801570892,0.017430276,0.0009322235,0.21904798,513,0.003438232,153327,34.4
128500,-0.008111975,12850000,305.23427534103394,-0.54000777,-0.07797538010006974,0.6037112772464752,0.010015167,0.00079058734,0.13829999,514,-0.0045936992,158702,36.82
128750,-0.008349588,12875000,305.6003406047821,-0.5488454,-0.05694032851584779,0.6637388169765472,0.015722115,0.00090543774,0.20593199,515,0.00079027517,157122,32.53
