explained_variance,time_elapsed,ep_len_mean,policy_loss,approxkl,policy_entropy,ep_reward_mean,n_updates,value_loss,serial_timesteps,true_reward,total_timesteps,clipfrac,fps
0.9577202498912811,55.8459575176239,198.9,-0.0018099189,0.002636106,4.923231,13.03948202928635,173,0.24815054,43250,0.05329515,4325000,0.019644,240850
0.9514734111726284,56.14849352836609,223.22,-0.0019056646,0.0023398595,4.92155,14.816747175271267,174,0.21473137,43500,0.061379444,4350000,0.023144001,233527
0.9595678634941578,56.46282076835632,216.2,-0.0022644242,0.0027516375,4.9200993,15.418165788195857,175,0.21359172,43750,0.06101251,4375000,0.024883999,231004
0.9587130919098854,56.776278495788574,221.34,-0.0022603008,0.0022062492,4.918574,15.267813355903959,176,0.21059477,44000,0.059928168,4400000,0.018460002,243917
0.9534202218055725,57.07846426963806,210.38,-0.0017079453,0.0020529286,4.9170947,13.554273625493897,177,0.26010227,44250,0.05635931,4425000,0.015116001,239774
0.9599699005484581,57.38029217720032,216.24,-0.0020769294,0.0019145997,4.9157524,13.9846322429477,178,0.25054651,44500,0.05401588,4450000,0.010980001,246063
0.9582128189504147,57.68604135513306,217.3,-0.0022349257,0.002980493,4.913806,15.598156768861317,179,0.23035674,44750,0.06221018,4475000,0.028304001,232099
0.9584520645439625,57.997883558273315,217.28,-0.002853676,0.0031633829,4.911499,14.895343351655242,180,0.24762514,45000,0.05781095,4500000,0.0314,233682
0.9593787826597691,58.30430340766907,225.78,-0.0026262752,0.002992679,4.9091425,15.310893076512516,181,0.2080411,45250,0.06130425,4525000,0.027824,240019
0.9555985555052757,58.60964393615723,234.12,-0.0023757976,0.0030955272,4.906868,15.775841403666469,182,0.19077238,45500,0.063108556,4550000,0.032448,231518
0.9643454253673553,58.925816774368286,229.12,-0.0024073538,0.0034591511,4.9045153,16.12762720969951,183,0.20411734,45750,0.061448198,4575000,0.035776004,241032
0.9580673947930336,59.22248649597168,227.45,-0.0023036632,0.0027711072,4.9026804,16.08907543779542,184,0.20181108,46000,0.06306546,4600000,0.022344,243277
0.9525648802518845,59.52956223487854,230.84,-0.0018066394,0.002313085,4.900534,16.455931080791483,185,0.23752573,46250,0.06487005,4625000,0.015524,237663
0.9603570178151131,59.83651947975159,229.15,-0.00172642,0.0019813161,4.898017,17.128265441238486,186,0.18525216,46500,0.06794054,4650000,0.012980001,238459
0.9636402986943722,60.14568734169006,229.23,-0.0017820125,0.001645669,4.895633,17.013092008463882,187,0.17439467,46750,0.068069525,4675000,0.0092319995,234744
0.9593802504241467,60.45270848274231,232.78,-0.0027248543,0.002100192,4.89301,16.56749248087479,188,0.21062462,47000,0.0643828,4700000,0.015180001,229045
0.9612111449241638,60.76113939285278,235.39,-0.0022585623,0.0018486406,4.8903494,17.226269947691563,189,0.18206754,47250,0.067968726,4725000,0.016164001,230498
0.9551606588065624,61.0710871219635,231.09,-0.00258927,0.0025851734,4.8875775,17.779458021748884,190,0.21456511,47500,0.068635,4750000,0.020824,242352
0.959922157227993,61.374714612960815,236.48,-0.0019271299,0.001703338,4.8845754,17.368934648875726,191,0.19132827,47750,0.066948526,4775000,0.008124,227968
0.9507949948310852,61.68780994415283,231.6,-0.0033668322,0.0042998553,4.880698,17.701986555585627,192,0.23221664,48000,0.067877345,4800000,0.046919994,234861
0.9579727649688721,61.99513506889343,234.77,-0.005267293,0.0035363375,4.8741126,17.115408155629297,193,0.16563645,48250,0.06771196,4825000,0.034168,230750
0.944341279566288,62.30061078071594,237.35,-0.003211728,0.0041869236,4.860283,18.462322835594623,194,0.16282737,48500,0.0741911,4850000,0.04548,240151
0.9520203918218613,62.608583211898804,234.27,-0.0024181537,0.005227534,4.8486814,17.8722410834919,195,0.18129963,48750,0.07101329,4875000,0.061704002,245235
0.9560017362236977,62.908231019973755,240.94,-0.003821689,0.0036979716,4.841239,18.12094572449074,196,0.14883046,49000,0.07185385,4900000,0.034612,255347
0.9538691230118275,63.213533878326416,239.84,-0.0038357116,0.0036259845,4.835192,18.282902737480853,197,0.13684906,49250,0.073357955,4925000,0.034280002,233840
0.9465309455990791,63.517967224121094,241.29,-0.0031964346,0.004812906,4.827507,18.450342325072743,198,0.121773206,49500,0.07425973,4950000,0.054144002,242641
0.959106333553791,63.81720423698425,241.86,-0.004401465,0.0043587335,4.8203616,18.357350285031824,199,0.12623559,49750,0.072083786,4975000,0.046348,248278
0.9554201140999794,64.11409211158752,243.75,-0.0030538933,0.0046313303,4.81164,18.041845907635484,200,0.14645605,50000,0.07101339,5000000,0.050212003,236512
0.9376911148428917,64.42062187194824,247.7,-0.0034620385,0.004403566,4.8051863,18.889995598125733,201,0.09064527,50250,0.07534921,5025000,0.047464002,246705
0.9450600259006023,64.71751880645752,242.05,-0.004444987,0.0035911805,4.798716,18.779224853678535,202,0.13715553,50500,0.07379378,5050000,0.037383996,235497
0.9536751545965672,65.01922845840454,239.86,-0.0030327043,0.0040660324,4.794544,18.5028439223984,203,0.15616956,50750,0.07196822,5075000,0.040108003,234705
0.9512033499777317,65.31859135627747,241.82,-0.0036036633,0.004254347,4.7919993,18.75298537138917,204,0.11583652,51000,0.07444603,5100000,0.044772,235616
0.9549459032714367,65.62329888343811,241.75,-0.004022601,0.0032381308,4.7868915,18.365803926860153,205,0.13083707,51250,0.07152645,5125000,0.02784,236471
0.9516566619277,65.92528533935547,246.48,-0.004849797,0.0048483266,4.7818213,18.627742087411406,206,0.11326406,51500,0.0743918,5150000,0.056004,242008
0.950148057192564,66.22961401939392,241.43,-0.002869431,0.0040190117,4.7792,19.225638006340542,207,0.12336817,51750,0.07621373,5175000,0.042208,196999
0.9629385508596897,66.55659604072571,246.01,-0.00193928,0.0062980414,4.7771044,18.92834874160828,208,0.06554963,52000,0.07534024,5200000,0.080944,242179
0.943373017013073,66.85586595535278,244.58,-0.002598873,0.005582517,4.773911,19.13953757217195,209,0.102020934,52250,0.07608547,5225000,0.066768,235148
0.9311755523085594,67.1567234992981,246.47,-0.003680901,0.0034845888,4.770694,18.350817967954153,210,0.17893486,52500,0.07315043,5250000,0.034304,245170
0.9460818581283092,67.45546078681946,241.83,-0.0040717656,0.0032824539,4.76805,18.426427895556877,211,0.12343682,52750,0.07306321,5275000,0.031924,233100
0.9514943920075893,67.76360273361206,245.28,-0.0043558874,0.004518947,4.764635,18.919388476384803,212,0.088140965,53000,0.075258195,5300000,0.046400003,236278
0.9541167058050632,68.06482100486755,246.72,-0.003386972,0.0048768064,4.760888,18.503864402879863,213,0.101496436,53250,0.07381755,5325000,0.055304,241760
0.940734002739191,68.36193895339966,247.84,-0.0032960183,0.0052251415,4.756538,18.78384396478615,214,0.10498305,53500,0.07506985,5350000,0.061788,238517
0.9408453665673733,68.66711902618408,247.43,-0.0038233805,0.004881605,4.7510414,18.749583429658614,215,0.12013432,53750,0.07528953,5375000,0.056539994,247042
0.9463139325380325,68.96642112731934,246.68,-0.0033824346,0.0025728566,4.7493954,19.132083991332657,216,0.10604324,54000,0.0756537,5400000,0.020068,244191
0.9571195431053638,69.26650476455688,245.5,-0.0043156696,0.0032842718,4.7468104,19.049126097179652,217,0.07796536,54250,0.07580418,5425000,0.029439997,238752
0.942777082324028,69.5726900100708,245.05,-0.0035988998,0.0037171573,4.741603,19.62590533037893,218,0.09070842,54500,0.07795897,5450000,0.036608003,233604
0.9471915923058987,69.88023495674133,247.5,-0.004011059,0.0036574136,4.7355585,19.748128031124235,219,0.075941056,54750,0.07838457,5475000,0.035111997,240739
0.9518956914544106,70.18716716766357,247.27,-0.004443582,0.004531139,4.731224,19.693750577640476,220,0.057540894,55000,0.07887573,5500000,0.049136,250476
0.9487944394350052,70.49357223510742,247.81,-0.0042201905,0.0038143941,4.723485,19.601169051956823,221,0.062305618,55250,0.07829532,5525000,0.037823997,242634
0.9445117861032486,70.79397082328796,247.43,-0.0046697883,0.004941822,4.714129,20.126678843617647,222,0.067635566,55500,0.07970219,5550000,0.056292005,239408
0.94815868511796,71.0986840724945,247.69,-0.004644017,0.004692764,4.7071066,19.61949838901952,223,0.08955333,55750,0.07772481,5575000,0.050352,238651
0.9555506333708763,71.40169835090637,246.83,-0.0039117904,0.0051356116,4.7038903,19.59112483573879,224,0.05661156,56000,0.07843263,5600000,0.057948004,234644
0.9536689668893814,71.71183919906616,247.35,-0.0048915856,0.005276486,4.7025485,19.91461706703958,225,0.07252904,56250,0.07890837,5625000,0.062243998,239901
0.9480378217995167,72.01214218139648,246.93,-0.0046695704,0.004526516,4.700616,20.040144458454034,226,0.07730824,56500,0.07959479,5650000,0.048284,235354
0.9515012539923191,72.31872034072876,246.7,-0.004277264,0.005256974,4.696682,19.501493021868136,227,0.07959201,56750,0.07753342,5675000,0.060808003,239448
0.9446672722697258,72.61848521232605,249.44,-0.003570664,0.0036443458,4.6904016,19.893138647648712,228,0.055834614,57000,0.079463325,5700000,0.033496,223350
0.9483286365866661,72.93070912361145,247.17,-0.0038656318,0.0028900194,4.6840887,19.918074066829448,229,0.06254356,57250,0.07919351,5725000,0.0232,228197
0.9497273564338684,73.24480056762695,247.84,-0.0033281613,0.0037487082,4.6778793,20.324557606336022,230,0.048275054,57500,0.08093336,5750000,0.035332,256178
0.9543658010661602,73.54572629928589,247.53,-0.0032125,0.0047294637,4.669767,20.010294266665753,231,0.054697555,57750,0.07921113,5775000,0.054148,238844
0.9491840712726116,73.85111546516418,248.73,-0.0035431813,0.004523105,4.662827,19.62565535681666,232,0.060758255,58000,0.07819604,5800000,0.04888,245291
0.9504798054695129,74.14898157119751,248.82,-0.0040229284,0.0044244365,4.6530313,20.037392269008542,233,0.03700436,58250,0.08031648,5825000,0.048584,250488
0.9437600485980511,74.44855570793152,247.98,-0.0029775035,0.0040680524,4.6453667,20.256202375754597,234,0.05069839,58500,0.08083279,5850000,0.041624002,242235
0.945402454584837,74.75168704986572,248.88,-0.0044166497,0.0032571354,4.6416883,20.40960835126942,235,0.042769913,58750,0.081771135,5875000,0.030435998,224827
0.9497655183076859,75.06116652488708,249.21,-0.0055130576,0.0040038424,4.6349764,20.599291780334223,236,0.043145843,59000,0.08203,5900000,0.039672,239493
0.9409771971404552,75.36510443687439,247.51,-0.0031269297,0.005657441,4.6245093,20.851106017854327,237,0.046724856,59250,0.08299752,5925000,0.066847995,241843
0.9493251033127308,75.66858315467834,248.2,-0.0034394874,0.0027495653,4.616862,19.98035433813493,238,0.0633904,59500,0.08001859,5950000,0.022640001,241711
0.9508338533341885,75.97027349472046,247.29,-0.0037533455,0.005822323,4.6114345,20.14391495994076,239,0.045137636,59750,0.08066019,5975000,0.069984004,228713
0.9425261355936527,76.2765622138977,247.07,-0.0034973181,0.004872937,4.6103926,20.02237485200452,240,0.071561046,60000,0.07981518,6000000,0.053572,248331
0.9540162794291973,76.57675361633301,248.79,-0.003240016,0.0062317355,4.6098814,20.173044828310086,241,0.03684697,60250,0.08049609,6025000,0.075948,234847
0.9475798904895782,76.87707591056824,250.0,-0.0036459088,0.0052778567,4.606828,20.69448083870142,242,0.030048927,60500,0.08277793,6050000,0.062496,241640
0.9605232588946819,77.1749746799469,246.99,-0.004852166,0.0040790793,4.599326,20.30865762480469,243,0.04607872,60750,0.08091831,6075000,0.043636,227094
0.9537459351122379,77.48419332504272,250.0,-0.004349756,0.0037563075,4.5922575,20.426179498837314,244,0.025879955,61000,0.08170472,6100000,0.03776,242615
0.9487655386328697,77.77978920936584,249.37,-0.004408142,0.0044726087,4.586484,20.43533348083527,245,0.045913022,61250,0.08171544,6125000,0.047664,235486
0.9602126441895962,78.08287191390991,248.4,-0.0030636382,0.005294961,4.584807,20.432583859338642,246,0.036574822,61500,0.081080385,6150000,0.063904,248577
0.9377845786511898,78.37475180625916,248.99,-0.0033326359,0.0039557763,4.583206,20.468711301669767,247,0.037437588,61750,0.081823766,6175000,0.041047998,242186
0.9435746669769287,78.67675828933716,250.0,-0.004296976,0.0050911657,4.5795097,20.430405843761108,248,0.031503487,62000,0.081721626,6200000,0.058976002,234226
0.949779387563467,78.98099899291992,248.81,-0.0043193726,0.005311514,4.573976,20.644145156988543,249,0.031281557,62250,0.08248517,6225000,0.061631996,241310
0.9469059333205223,79.28213691711426,248.73,-0.0027396015,0.0050716433,4.567132,20.783383501851166,250,0.04291238,62500,0.082752824,6250000,0.059056003,235713
0.9407091364264488,79.58334732055664,248.72,-0.0042879134,0.006052555,4.5610294,20.327705819699023,251,0.054570388,62750,0.081080705,6275000,0.072864,253009
0.9419922679662704,79.87908720970154,248.0,-0.0037973511,0.0051527144,4.558138,20.68639263514533,252,0.04548544,63000,0.0824265,6300000,0.059932,246244
0.952524933964014,80.1802830696106,248.89,-0.0047517433,0.0042136773,4.5525064,20.441285789006653,253,0.036649868,63250,0.08132449,6325000,0.045367997,246715
0.9544859118759632,80.47734141349792,249.46,-0.0039863554,0.0032932714,4.546346,20.643895540257873,254,0.02718406,63500,0.08240781,6350000,0.030059999,242213
0.9398771375417709,80.77456045150757,248.71,-0.004966737,0.0042305253,4.5372677,20.18165803451806,255,0.051767178,63750,0.0803226,6375000,0.042308,247915
0.9361127987504005,81.07377338409424,248.23,-0.0047090966,0.0037370916,4.5316825,20.29162156845532,256,0.0980378,64000,0.0804205,6400000,0.035067998,242132
0.9522469416260719,81.37351107597351,250.0,-0.0032927755,0.00442869,4.531398,21.060220911395536,257,0.021209551,64250,0.084240876,6425000,0.048660003,239871
0.9366828948259354,81.67575216293335,248.18,-0.003128341,0.0023646262,4.533635,19.857370079106477,258,0.1099972,64500,0.0780253,6450000,0.017967999,249076
0.9472396075725555,81.96932625770569,248.4,-0.0038316816,0.0030207667,4.537549,20.18467654231737,259,0.040383402,64750,0.080578975,6475000,0.027628,243874
0.9512053020298481,82.27322745323181,250.0,-0.0034190402,0.0059885453,4.5377164,20.42377814608917,260,0.03479972,65000,0.08169512,6500000,0.073992,242643
0.9470091015100479,82.57552766799927,249.46,-0.0035133176,0.0061850427,4.5353427,21.009834873520596,261,0.02782217,65250,0.08367123,6525000,0.077975996,229812
0.9591590464115143,82.88139486312866,249.46,-0.0038034923,0.0038121853,4.533722,20.92076545606398,262,0.014498845,65500,0.083685644,6550000,0.036928,240936
0.9465328678488731,83.1828441619873,248.7,-0.0024985825,0.004838417,4.5321097,20.147958862999875,263,0.04097551,65750,0.08033856,6575000,0.054651998,226200
0.9366460070014,83.49419331550598,247.8,-0.0036596376,0.004687956,4.530786,20.946820908535663,264,0.044321038,66000,0.08357227,6600000,0.05334,241525
0.9510904066264629,83.79355049133301,248.98,-0.0048764194,0.0046047163,4.5288925,20.680725321249774,265,0.02878123,66250,0.08267504,6625000,0.050712,243885
0.9541417509317398,84.09312319755554,248.57,-0.0037780688,0.0036213081,4.5247817,20.23092941213792,266,0.0407655,66500,0.08077388,6650000,0.033532,241036
0.9398788996040821,84.39569020271301,248.36,-0.003698378,0.004486531,4.521545,20.4690297499213,267,0.049554568,66750,0.081166595,6675000,0.046632,238612
0.9477215558290482,84.69474649429321,250.0,-0.0036293422,0.004653164,4.515924,20.597370837806828,268,0.027851325,67000,0.08238948,6700000,0.051204003,248383
0.9485990665853024,84.99328398704529,249.16,-0.0038654995,0.004051741,4.5046387,20.65606149992771,269,0.033383816,67250,0.082117654,6725000,0.040980004,246183
0.9575074389576912,85.29150342941284,250.0,-0.00418445,0.004518598,4.4927964,20.201343510735278,270,0.01990892,67500,0.08080537,6750000,0.04932,239568
0.948374517261982,85.59114360809326,246.09,-0.0040631806,0.0040205717,4.488318,20.118425747436888,271,0.07769208,67750,0.07877417,6775000,0.042388,248418
0.9448863677680492,85.8894112110138,249.29,-0.003828381,0.0034012315,4.485617,21.06945229711427,272,0.017188108,68000,0.08436724,6800000,0.028975999,244811
0.9483043737709522,86.18240571022034,250.0,-0.0032948249,0.0031906713,4.4809384,19.666969901683206,273,0.06786661,68250,0.07866788,6825000,0.029,237781
0.9551908373832703,86.48644685745239,250.0,-0.0030176602,0.0045079766,4.476201,20.915735571004078,274,0.01787908,68500,0.08366294,6850000,0.048307993,233283
0.9444346763193607,86.78610801696777,246.84,-0.00359208,0.0032914106,4.471222,20.26562286706925,275,0.07338088,68750,0.08017582,6875000,0.028876001,238878
0.9474026039242744,87.09388089179993,247.2,-0.0041709663,0.004802431,4.4679604,20.647823522555864,276,0.04372301,69000,0.08207475,6900000,0.053608,238137
0.9553275071084499,87.40354752540588,250.0,-0.0033622966,0.0038592268,4.4645076,21.58583378969279,277,0.009523801,69250,0.08634334,6925000,0.037976,240040
0.9510637298226357,87.7073380947113,248.32,-0.0040184543,0.003896099,4.4565516,20.649741270869928,278,0.037669342,69500,0.082278945,6950000,0.037656,228087
0.9552439637482166,88.01271891593933,249.49,-0.0043369373,0.0040492723,4.4488416,20.883346737548873,279,0.02383741,69750,0.083441004,6975000,0.038052,246479
0.9566239789128304,88.31609392166138,250.0,-0.005138851,0.0037108946,4.4404063,20.991981514492817,280,0.015951639,70000,0.08396793,7000000,0.036468003,237213
0.9482481479644775,88.61655831336975,248.77,-0.0041611716,0.0043053124,4.4298286,20.6563374956271,281,0.03645732,70250,0.082105994,7025000,0.04566,243208
0.9551279880106449,88.91713881492615,250.0,-0.003660072,0.005595272,4.4230423,20.716662068423467,282,0.024586406,70500,0.08286664,7050000,0.067712,243958
0.9419680014252663,89.22453904151917,246.42,-0.004694169,0.0053034658,4.417123,20.70758084011469,283,0.04966839,70750,0.083013564,7075000,0.062004,252632
0.9587277770042419,89.5219419002533,250.0,-0.0033860342,0.004601364,4.4120474,20.321061078590546,284,0.02482765,71000,0.08128424,7100000,0.050243996,247834
0.9505974426865578,89.82496047019958,250.0,-0.0043573,0.0035757306,4.40854,20.190334547375386,285,0.055123497,71250,0.080761336,7125000,0.034835998,234579
0.9520207643508911,90.13584661483765,249.33,-0.0034432232,0.0056120763,4.4079714,20.36903517653578,286,0.028251743,71500,0.081589475,7150000,0.068900004,237267
0.946260329335928,90.43521499633789,249.46,-0.0037842314,0.0041870824,4.4066215,20.594235314574995,287,0.0237449,71750,0.08236783,7175000,0.044304002,248011
0.9504981487989426,90.7406234741211,248.98,-0.0047117895,0.004040824,4.403037,20.83744724963033,288,0.023727443,72000,0.08311637,7200000,0.038004,233348
0.9369194358587265,91.05119061470032,247.77,-0.0041078515,0.0066796974,4.4011226,20.713832802999562,289,0.058967452,72250,0.082232594,7225000,0.08316,243300
0.9517282955348492,91.35092377662659,250.0,-0.00498477,0.005008277,4.4005785,20.767301341214942,290,0.019520529,72500,0.083069205,7250000,0.054876,247153
0.9529127068817616,91.6526517868042,249.65,-0.005561525,0.00416013,4.3965826,21.05137632172955,291,0.025629926,72750,0.08407919,7275000,0.042864002,228106
0.9498214460909367,91.96301627159119,248.6,-0.0041587953,0.004236756,4.390476,20.3968208575666,292,0.043032765,73000,0.081346735,7300000,0.045796,240409
0.9430283159017563,92.26581025123596,246.82,-0.0031535912,0.0036399935,4.3892393,20.520725797841898,293,0.07468214,73250,0.080562115,7325000,0.034352,236891
0.949431549757719,92.57415556907654,249.06,-0.003595056,0.0033761666,4.3890753,20.702282649839066,294,0.04694078,73500,0.082410656,7350000,0.03172,239478
0.961052305996418,92.88369464874268,249.36,-0.0029315827,0.0069683976,4.389996,20.641027253216834,295,0.025539527,73750,0.08228448,7375000,0.08913599,233310
0.9497927688062191,93.1938202381134,249.24,-0.0039850255,0.0049246987,4.3907256,20.920220239049012,296,0.0168907,74000,0.08381063,7400000,0.05414,236187
0.9405279494822025,93.49874186515808,248.93,-0.0032534632,0.0055157766,4.389341,20.832920550971394,297,0.03490731,74250,0.082875565,7425000,0.067052,232062
0.9525053761899471,93.80216670036316,250.0,-0.0034409747,0.0071436586,4.388764,21.22822098754339,298,0.013943295,74500,0.08491288,7450000,0.09522,232145
0.9495485872030258,94.11077761650085,249.21,-0.003381025,0.005426566,4.38827,21.16814158292642,299,0.030094665,74750,0.08423901,7475000,0.065627985,234875
0.9241146892309189,94.41738891601562,249.31,-0.0028762247,0.0061731273,4.388253,21.277856089717623,300,0.019965846,75000,0.08521049,7500000,0.07724799,229483
0.9381602630019188,94.72358393669128,249.46,-0.0034116358,0.0057132654,4.3856416,20.91071693365278,301,0.022420054,75250,0.08368847,7525000,0.06888799,232799
0.9633838087320328,95.0313048362732,250.0,-0.0038933207,0.0037577064,4.382622,20.637613951773837,302,0.023910616,75500,0.08255045,7550000,0.0357,235181
0.9351449981331825,95.33138060569763,248.65,-0.0036101795,0.0050838282,4.3794045,21.046612387416097,303,0.039632775,75750,0.083541706,7575000,0.056323998,243155
0.9519730769097805,95.63523697853088,248.66,-0.005500743,0.0038025521,4.3770514,20.610963094771215,304,0.05025937,76000,0.08188878,7600000,0.033548,241187
0.9506226293742657,95.93783640861511,249.41,-0.0033814434,0.004661088,4.3729343,21.365954986615616,305,0.01695991,76250,0.08533278,7625000,0.052712,232495
0.9594284705817699,96.24281239509583,248.6,-0.00325051,0.005238299,4.3677955,20.627767447808765,306,0.03607496,76500,0.08197427,7650000,0.060131997,228610
0.9363270923495293,96.54407286643982,249.11,-0.0034949924,0.00557745,4.366683,21.31220607563455,307,0.044908866,76750,0.08443834,7675000,0.065628,240270
0.9535326063632965,96.84696626663208,248.5,-0.00493955,0.0046066963,4.3656945,20.87176566688484,308,0.0282469,77000,0.08348428,7700000,0.050695997,241693
0.9561158716678619,97.14590048789978,248.54,-0.004078398,0.0051242323,4.3661933,20.88859039531384,309,0.030748773,77250,0.08313987,7725000,0.059203994,243215
0.960321020334959,97.44477105140686,249.54,-0.003996047,0.0037656897,4.363056,20.22187965514786,310,0.03451938,77500,0.080762625,7750000,0.036703996,247218
0.946148332208395,97.74352240562439,250.0,-0.00426655,0.004232251,4.36078,21.094146778363225,311,0.01811452,77750,0.08437659,7775000,0.04432,245248
0.955031756311655,98.04471278190613,250.0,-0.0037408397,0.0056931307,4.352578,20.821227374174995,312,0.016441274,78000,0.0832849,7800000,0.069544,244436
0.9448612332344055,98.3451738357544,248.76,-0.003545389,0.0046638073,4.342888,21.00147688499057,313,0.025647178,78250,0.084146306,7825000,0.049604,247499
0.9572093486785889,98.64552807807922,250.0,-0.0039955857,0.005618823,4.338213,21.19331828571967,314,0.010589077,78500,0.08477327,7850000,0.06888,242703
0.9336385950446129,98.94183325767517,249.13,-0.0044589206,0.0045268564,4.3330655,20.785447428864792,315,0.036592726,78750,0.083099395,7875000,0.048284,242939
0.9657081142067909,99.24007654190063,250.0,-0.0029419425,0.005033554,4.3306093,21.34356875970874,316,0.0066859536,79000,0.08537428,7900000,0.059276003,245137
0.9542642459273338,99.53868865966797,249.38,-0.0037274517,0.0056969407,4.3268976,20.58766710661668,317,0.019389171,79250,0.08244101,7925000,0.068615995,239017
0.9658480174839497,99.84426879882812,249.25,-0.0039383047,0.0038170957,4.3219366,20.966042774989983,318,0.022427116,79500,0.08359158,7950000,0.037492,231469
0.9646242260932922,100.15309500694275,250.0,-0.0046239216,0.0035217064,4.316066,20.689444743709952,319,0.01698375,79750,0.08275777,7975000,0.033052,249079
0.9517351612448692,100.44989109039307,249.29,-0.0035412875,0.007252425,4.3112097,21.37663468428991,320,0.01738716,80000,0.08526124,8000000,0.094416,247906
0.9506544396281242,100.74641799926758,250.0,-0.0029905657,0.0048315325,4.3076944,21.27367664559395,321,0.0143775465,80250,0.085094705,8025000,0.054724,240169
0.9565898738801479,101.0506284236908,250.0,-0.0043151192,0.0042225635,4.3013024,21.568374310891013,322,0.009610283,80500,0.0862735,8050000,0.045276,242027
0.9557867497205734,101.35950326919556,249.28,-0.0037642387,0.005950758,4.2906275,20.707396773899635,323,0.029420432,80750,0.0824948,8075000,0.07098,242605
0.9586932137608528,101.66304230690002,250.0,-0.0041278107,0.005232527,4.2830725,20.956737181269492,324,0.019109309,81000,0.08382695,8100000,0.062016,246899
0.950262438505888,101.9608302116394,249.44,-0.0043092514,0.00349118,4.2776947,20.9762579574566,325,0.022393893,81250,0.0836232,8125000,0.033188,238815
0.9621265828609467,102.26547431945801,250.0,-0.0039366917,0.004997257,4.272936,21.004304734345023,326,0.014174719,81500,0.08401722,8150000,0.055079997,234715
0.9602560289204121,102.56956553459167,250.0,-0.003774349,0.0044480893,4.2683496,21.21910180113666,327,0.010604838,81750,0.0848764,8175000,0.0489,246700
0.9675112329423428,102.86942744255066,250.0,-0.003811162,0.0058429316,4.2636385,20.534177313934634,328,0.011855741,82000,0.082136706,8200000,0.070824005,243593
0.951167568564415,103.16794180870056,249.28,-0.0048434148,0.004185003,4.2585897,20.85235498902992,329,0.01753049,82250,0.08350439,8225000,0.043076,236898
0.9496531672775745,103.46960282325745,250.0,-0.0041241096,0.0048367223,4.2501063,20.962316323740502,330,0.016541695,82500,0.083849266,8250000,0.052776,238051
0.938578512519598,103.77411413192749,250.0,-0.0036610519,0.004740552,4.2402563,20.324670569112087,331,0.036295768,82750,0.08129869,8275000,0.051612,246352
0.9584778770804405,104.0744698047638,250.0,-0.00381647,0.0034250238,4.235461,21.007304046885256,332,0.01228239,83000,0.08402922,8300000,0.032372005,253488
0.9495935402810574,104.37047123908997,250.0,-0.003677779,0.005005163,4.232671,20.814610815079742,333,0.016207954,83250,0.08325845,8325000,0.055263996,253536
0.9681796208024025,104.66567921638489,250.0,-0.004604258,0.0054798047,4.229102,20.73183284668801,334,0.012367842,83500,0.08292733,8350000,0.067187995,241959
0.965986967086792,104.96167373657227,250.0,-0.004125486,0.003633082,4.223356,21.54734900996971,335,0.0058155465,83750,0.086189404,8375000,0.036456,255629
0.9581801779568195,105.25580716133118,250.0,-0.0036565505,0.0051207566,4.2157555,21.328656977805746,336,0.009798017,84000,0.08531463,8400000,0.06206,240663
0.9493458420038223,105.55694937705994,249.35,-0.0043114023,0.0044898726,4.2072163,21.14169307899816,337,0.020910235,84250,0.08422345,8425000,0.044999998,244976
0.9489329978823662,105.86130261421204,249.26,-0.0042055864,0.004140601,4.196557,21.34857288012152,338,0.014397782,84500,0.08545509,8450000,0.039372005,242210
0.9690199010074139,106.16639471054077,250.0,-0.0030095149,0.0046584983,4.184459,21.112348815418933,339,0.0068701603,84750,0.084449396,8475000,0.049971994,245151
0.9476082250475883,106.46782040596008,248.92,-0.0044481065,0.0041349092,4.176258,20.868264300435275,340,0.020798367,85000,0.08333967,8500000,0.041708,238899
0.9678709916770458,106.77247047424316,250.0,-0.0027537395,0.004651885,4.173688,21.42717763183162,341,0.007774097,85250,0.08570871,8525000,0.052435994,234327
0.958641242235899,107.08362150192261,250.0,-0.004146777,0.0040345127,4.1664014,21.299732106987175,342,0.009691747,85500,0.085198924,8550000,0.043227997,249889
0.9579647481441498,107.38829588890076,249.36,-0.0038431336,0.0041925795,4.154073,21.439617001263922,343,0.012687346,85750,0.08555454,8575000,0.044328,245688
0.9515504352748394,107.69563031196594,248.21,-0.0037069563,0.004466359,4.143856,21.02109390531681,344,0.031344928,86000,0.08357662,8600000,0.046208,234570
0.9665172286331654,107.9997067451477,250.0,-0.003869127,0.005007866,4.137585,21.323192290243096,345,0.0066459933,86250,0.08529277,8625000,0.058536,247067
0.964588925242424,108.30468392372131,250.0,-0.002767419,0.006442029,4.1294403,21.15296102659758,346,0.007223293,86500,0.084611855,8650000,0.08156,243127
0.9509830065071583,108.60559964179993,249.47,-0.004500566,0.0055284714,4.121157,21.34120863214186,347,0.011185588,86750,0.08547949,8675000,0.065928,249551
0.9661809429526329,108.90496921539307,250.0,-0.0036549338,0.0043952153,4.114386,21.14516205656131,348,0.00691322,87000,0.08458065,8700000,0.047712,247788
0.9562784247100353,109.20247745513916,249.51,-0.0041575283,0.004244727,4.106985,20.993063593272744,349,0.022588432,87250,0.08379854,8725000,0.042532,245339
0.973929675295949,109.50041341781616,250.0,-0.0046540615,0.0048929215,4.101796,21.371866118802064,350,0.0074383407,87500,0.08548746,8750000,0.05262,247640
