explained_variance,policy_loss,approxkl,clipfrac,value_loss,n_updates,true_reward,total_timesteps,ep_len_mean,time_elapsed,fps,ep_reward_mean,policy_entropy,serial_timesteps
0.9194115549325943,-0.0017719816,0.0020699222,0.018723998,16.50645,102,-0.4229882,2550000,72.19,31.765803337097168,247797,-3.91123009384999,5.7771587,25500
0.926362119615078,-0.0022159314,0.0013443951,0.009736,9.05673,103,-0.39851817,2575000,74.72,32.06684184074402,226635,-1.6624960132917113,5.7776146,25750
0.9262232407927513,-0.001835163,0.0016516086,0.01278,9.320022,104,-0.37025452,2600000,81.74,32.38329482078552,250755,-0.20841736166185001,5.7777367,26000
0.9273832440376282,-0.0016614599,0.002126954,0.017292,8.634338,105,-0.39317268,2625000,75.01,32.687745094299316,239670,-0.1907749932545994,5.7776294,26250
0.9244640320539474,0.00041269494,0.0025120615,0.021572001,10.291908,106,-0.408907,2650000,72.15,32.99594569206238,236215,-0.8084291126999779,5.7776375,26500
0.9301341697573662,-0.0015348932,0.0028782967,0.026863998,9.684253,107,-0.3605009,2675000,90.17,33.30607986450195,237595,-2.663962258541446,5.7767515,26750
0.9247489422559738,-0.002324753,0.0012011775,0.008355999,12.504988,108,-0.38636222,2700000,82.37,33.60457682609558,248008,-6.780471858337132,5.776597,27000
0.9250553548336029,-0.0016990876,0.0011599738,0.008128,9.602819,109,-0.4101843,2725000,74.07,33.90676665306091,256253,-3.5231746604066574,5.7762456,27250
0.9204875752329826,-0.0013531977,0.0021659397,0.020248,13.942673,110,-0.41934243,2750000,81.48,34.2014274597168,248908,-6.362900119002152,5.7749767,27500
0.9336277544498444,-0.0029543114,0.0020520568,0.016052,8.048422,111,-0.34334165,2775000,96.17,34.49677324295044,249897,-3.5537679014217427,5.774646,27750
0.9329334422945976,-0.0007580686,0.0020813965,0.018696,10.811491,112,-0.39676976,2800000,88.86,34.79620146751404,243289,-5.601850291778301,5.773308,28000
0.9311998784542084,-0.00015318189,0.0020102886,0.018483998,12.091809,113,-0.365427,2825000,91.91,35.09103608131409,249901,-5.0301860866051,5.772906,28250
0.9315383806824684,-0.0023488249,0.0014671783,0.011523999,10.826572,114,-0.35659882,2850000,93.72,35.38592028617859,250340,-6.332601309261096,5.7740126,28500
0.9160515740513802,-0.0014869184,0.0015128221,0.011472,14.062241,115,-0.35649034,2875000,91.28,35.6849730014801,237631,-5.73630537066545,5.7753816,28750
0.9281461834907532,-0.00046799722,0.0025598488,0.022996,10.022963,116,-0.37416667,2900000,97.12,35.98805570602417,245869,-6.871619535312384,5.7763586,29000
0.9218955188989639,-0.00031095173,0.0023698334,0.023688,17.725021,117,-0.37922364,2925000,104.06,36.28527355194092,253434,-13.647284566655886,5.7783175,29250
0.9295570328831673,-0.0017080714,0.0023705086,0.021656001,13.830137,118,-0.3948816,2950000,81.59,36.58071303367615,238279,-3.5892999941655215,5.7795196,29500
0.9192504435777664,0.0007966192,0.0027303912,0.025336001,19.666153,119,-0.36914855,2975000,107.41,36.88515758514404,257707,-7.748362777472503,5.7808704,29750
0.9308534860610962,0.0006215273,0.0021252907,0.018463999,13.270572,120,-0.3624114,3000000,101.27,37.1775426864624,247844,-2.6484059673862794,5.7837477,30000
0.9180551022291183,-0.0019695929,0.0014270067,0.011399999,16.38808,121,-0.36978957,3025000,96.06,37.47366523742676,246394,-7.09338061208251,5.7860994,30250
0.931332029402256,-0.0026788067,0.0018821412,0.016260002,13.973559,122,-0.37691656,3050000,93.35,37.77166485786438,248947,-8.012474225177375,5.7881007,30500
0.9323152527213097,-0.0012860416,0.0015536414,0.012976,13.339673,123,-0.3465267,3075000,99.41,38.066020250320435,255127,-6.238454195078812,5.789626,30750
