value_loss,approxkl,fps,serial_timesteps,total_timesteps,explained_variance,clipfrac,policy_entropy,n_updates,true_reward,ep_len_mean,policy_loss,time_elapsed,ep_reward_mean
1.2479873,0.0113242995,74789,81250,8125000,0.9603536762297153,0.113068,4.7357016,325,0.05219314,37.27,-0.0019408505,257.45631670951843,10.116647838056087
1.6412643,0.010215173,68554,81500,8150000,0.9508100338280201,0.107828006,4.7361755,326,0.049617656,53.52,-0.0028044241,258.2088165283203,10.913415211737156
2.152708,0.006937255,55021,81750,8175000,0.9392098411917686,0.085548,4.727294,327,0.061088227,46.76,-0.0027306085,258.95677185058594,11.530308273732663
1.6594973,0.006352716,59078,82000,8200000,0.9505268670618534,0.071444,4.7197227,328,0.044063654,47.05,-0.0026662685,259.77656292915344,11.137222690582275
1.9057245,0.0310532,74003,82250,8225000,0.9452894292771816,0.113120005,4.71695,329,0.055450566,45.67,0.0025357655,260.56652641296387,10.86830504566431
1.6328856,0.006166962,67975,82500,8250000,0.9522764049470425,0.06624,4.714612,330,0.044898305,42.78,-0.00163261,261.2920627593994,10.86793127477169
2.358384,0.0071042674,86105,82750,8275000,0.9346745684742928,0.0761,4.709175,331,0.06378377,53.51,-0.00080121943,262.03421998023987,11.990456876754761
1.0587796,0.005680005,89528,83000,8300000,0.9667226225137711,0.061223995,4.700948,332,0.046966206,47.44,-0.0018269941,262.66947984695435,11.145256570279598
1.7717654,0.010028957,78962,83250,8325000,0.9477855749428272,0.092996,4.696656,333,0.05710729,54.11,-0.00013321944,263.3249981403351,11.326926392018795
1.9263357,0.0083952965,35294,83500,8350000,0.944900780916214,0.075867996,4.695624,334,0.052391514,44.0,-0.0028264134,264.0651614665985,11.905228347480296
1.9348122,0.0045046574,54819,83750,8375000,0.9467469826340675,0.051248003,4.69485,335,0.055139832,46.29,-0.0020985832,265.23461055755615,11.914991830289363
1.2248398,0.0037523168,34653,84000,8400000,0.9635384492576122,0.040147997,4.69528,336,0.048274674,45.13,-0.0023656408,266.2258713245392,10.120288433730602
1.556579,0.0052621365,62016,84250,8425000,0.9535334594547749,0.061032005,4.694496,337,0.048384376,43.12,-0.0033776616,267.4792585372925,11.499134470522403
1.4034088,0.0077134124,68291,84500,8450000,0.9589646607637405,0.083336,4.6904154,338,0.056047596,49.13,-0.0020974376,268.26356983184814,12.062218983471393
1.3039768,0.0057316,57430,84750,8475000,0.9607338942587376,0.064399995,4.6865015,339,0.048277672,49.82,-0.0020074458,269.004013299942,11.35112182855606
1.4636472,0.006495975,57988,85000,8500000,0.9566190242767334,0.07043199,4.684079,340,0.04684099,49.76,-0.0029845703,269.78159070014954,10.883298744559289
1.8221468,0.014070377,72495,85250,8525000,0.9446809403598309,0.107640006,4.6817293,341,0.0463699,51.44,-0.0007713041,270.5898406505585,11.446122089326382
1.7886288,0.015961984,59235,85500,8550000,0.9486483931541443,0.110768,4.678801,342,0.048734874,48.08,-0.0008196923,271.2730369567871,10.391089061796665
1.5120393,0.018086314,71579,85750,8575000,0.9546505734324455,0.122824,4.680273,343,0.054453477,53.37,0.00031807413,272.19019055366516,11.621979444324971
1.5014452,0.039573856,74350,86000,8600000,0.9583452641963959,0.148988,4.6852355,344,0.060422383,57.49,0.0054162843,273.00020027160645,12.763235718607902
1.2503749,0.013398731,65640,86250,8625000,0.9624764770269394,0.11768401,4.687713,345,0.056372657,51.74,-0.00065376644,273.7104444503784,12.01528075158596
1.3091065,0.008644013,76138,86500,8650000,0.9600295089185238,0.091684,4.6890984,346,0.046404377,46.86,-0.0024353745,274.47733640670776,11.026569283902646
1.5984828,0.010880308,77528,86750,8675000,0.951765563338995,0.10402401,4.689767,347,0.048282217,46.66,-0.0011172396,275.1815559864044,12.331999998390675
2.3496528,0.027738571,79753,87000,8700000,0.9338293150067329,0.144092,4.685431,348,0.0547741,49.71,0.0026081563,275.88455867767334,12.079347507804632
1.4830277,0.009469016,61215,87250,8725000,0.9563397504389286,0.094996,4.681028,349,0.04358458,49.15,-0.0020077364,276.5890874862671,12.17522065192461
1.4761503,0.016306907,71640,87500,8750000,0.9556300453841686,0.14149602,4.6808615,350,0.05004754,46.49,0.0012257545,277.3748707771301,12.067279668748379
1.9116285,0.011123508,72707,87750,8775000,0.9449931234121323,0.106815994,4.681087,351,0.059557706,51.94,-0.00057893794,278.08080792427063,12.207874823212624
1.5627941,0.0073302165,63340,88000,8800000,0.9530131332576275,0.081276,4.6794434,352,0.05077042,50.11,-0.0028998705,278.81118535995483,12.128348677158355
2.5113637,0.0056455527,85804,88250,8825000,0.9330529794096947,0.061720002,4.675582,353,0.07000468,48.56,-0.0027883719,279.6033868789673,11.722824487090111
2.1044595,0.008421701,59311,88500,8850000,0.9410785138607025,0.08802,4.6729417,354,0.048149195,48.11,-0.0026933872,280.26886224746704,11.35537880986929
1.5236571,0.0057411157,67481,88750,8875000,0.953921727836132,0.06538,4.669397,355,0.05399081,51.67,-0.003921339,281.12095522880554,10.691959812939167
1.5376215,0.015159947,129248,89000,8900000,0.954132616519928,0.127068,4.6643896,356,0.047426715,54.55,-0.00096111355,281.92559576034546,10.476154748499393
2.0816462,0.010619184,74799,89250,8925000,0.9420657567679882,0.10069199,4.659864,357,0.05668188,52.25,-0.00077046145,282.45508670806885,11.38000546067953
1.3575234,0.013705236,49647,89500,8950000,0.9612907879054546,0.10984401,4.6562176,358,0.038389172,52.07,-0.0005745975,283.10012650489807,10.28924369186163
1.6849346,0.010323656,49081,89750,8975000,0.9522815272212029,0.087019995,4.6530075,359,0.04827145,54.02,-0.0010865104,284.084534406662,10.104459918141366
1.4135973,0.01107696,38366,90000,9000000,0.9605488292872906,0.113212004,4.6484017,360,0.045381982,53.11,-0.0013852033,285.06877851486206,10.93730987995863
2.1929421,0.0050920025,35957,90250,9025000,0.9387995712459087,0.057568002,4.64053,361,0.06841232,52.97,-0.0030139806,286.16599774360657,12.510229470133782
1.5267429,0.0069919317,49959,90500,9050000,0.9545172527432442,0.082368,4.6319237,362,0.04690457,47.73,-0.0031007747,287.3354392051697,11.203845538794994
1.788799,0.006205042,77835,90750,9075000,0.9484091885387897,0.07046001,4.627877,363,0.04954614,53.06,-0.002607308,288.1926052570343,10.624465071558951
1.3877863,0.0049175476,58598,91000,9100000,0.9597258567810059,0.052996002,4.6245074,364,0.0434128,50.4,-0.0032164562,288.89190220832825,10.375535361468792
1.1558615,0.00580441,63448,91250,9125000,0.9671130478382111,0.06665601,4.6218805,365,0.044159584,48.58,-0.0027181369,289.661509513855,10.902413492798805
1.6851622,0.010008896,52382,91500,9150000,0.9493111781775951,0.107332006,4.6185646,366,0.052757,46.96,-0.0009774205,290.4511721134186,10.796627649068832
1.8010308,0.005099683,78408,91750,9175000,0.9482209049165249,0.055368,4.612518,367,0.05926999,49.94,-0.0031949591,291.2936599254608,11.676259535253047
1.7307298,0.011643864,63647,92000,9200000,0.9499917961657047,0.106136,4.605237,368,0.05381803,51.26,-0.0011754492,292.012001991272,11.949811664521695
1.8490855,0.008248443,72970,92250,9225000,0.948231890797615,0.086732,4.599763,369,0.058238003,47.97,-0.0015878383,292.81756043434143,12.757585412859918
1.5843327,0.0070589357,70212,92500,9250000,0.9553160890936852,0.08286,4.591098,370,0.05702483,46.95,-0.0038436675,293.5606825351715,12.346403421908617
2.0213876,0.01175862,58453,92750,9275000,0.9430388323962688,0.11461999,4.5789356,371,0.06324708,46.25,-0.00075198855,294.3180537223816,10.556147147119045
2.3719525,0.012411396,68708,93000,9300000,0.9353016093373299,0.118044,4.569904,372,0.05835931,49.53,-0.0004580177,295.18595838546753,12.382255572378636
1.73016,0.016067933,63622,93250,9325000,0.9493158310651779,0.141448,4.5638046,373,0.056035824,45.5,3.5833153e-05,295.9267451763153,11.756164590418338
2.049104,0.008300459,58711,93500,9350000,0.9434423446655273,0.087363996,4.5596743,374,0.050782423,49.04,-0.0025028437,296.7439091205597,10.865238744318486
2.0347686,0.009205886,74472,93750,9375000,0.9420014172792435,0.095308,4.554793,375,0.04775178,49.41,-0.0028218539,297.53324007987976,10.930484092235565
2.5379179,0.007205119,65853,94000,9400000,0.9290799200534821,0.088696,4.546891,376,0.06486078,46.87,-0.0028432342,298.2523729801178,11.947578045129776
1.5219572,0.0065612094,95027,94250,9425000,0.9555940330028534,0.074504,4.5402675,377,0.049245726,49.1,-0.003219311,299.0373921394348,11.159421075284481
1.1090568,0.009147536,64807,94500,9450000,0.966214444488287,0.111992,4.538419,378,0.04430967,41.94,-0.004176671,299.7092869281769,10.903663933575153
1.6735893,0.009200492,69182,94750,9475000,0.9526602886617184,0.111524,4.5316167,379,0.05537368,44.76,-0.0016244065,300.5127766132355,11.355403825342655
1.160771,0.00715043,72618,95000,9500000,0.9634440392255783,0.087708,4.525821,380,0.051416244,46.09,-0.0042311912,301.2779014110565,11.140740306377412
1.6874924,0.008017572,83841,95250,9525000,0.9482418969273567,0.09742399,4.5212035,381,0.055351812,48.23,-0.0026137207,302.0248303413391,10.29987592101097
1.1941841,0.009184612,85980,95500,9550000,0.9630285426974297,0.10466801,4.5182548,382,0.055404644,42.8,-0.0019309912,302.63998913764954,10.910664555132389
1.7205439,0.016848681,77262,95750,9575000,0.9499459229409695,0.13494399,4.5145745,383,0.064429075,53.07,-0.00042288384,303.2953317165375,11.625450802743435
0.9661789,0.008254603,46855,96000,9600000,0.9729013312608004,0.092748,4.510278,384,0.048181925,43.96,-0.0036524236,304.03575015068054,11.837135553658008
2.1011348,0.008149801,57585,96250,9625000,0.9412244483828545,0.08776,4.5039015,385,0.0715137,44.38,-0.0019548002,305.0335657596588,12.216702819168567
1.9734589,0.0069786264,34463,96500,9650000,0.9447626285254955,0.085836,4.494624,386,0.055837754,39.39,-0.0030464989,306.0355451107025,10.576576178073884
1.6444771,0.006690842,53801,96750,9675000,0.9507604688405991,0.07496,4.4844794,387,0.056011856,50.85,-0.0028357615,307.19934844970703,11.523667791485787
1.2438607,0.0073282993,82601,97000,9700000,0.962576400488615,0.076464,4.473483,388,0.052690174,50.9,-0.0025061958,308.0960443019867,11.94477925747633
2.2111592,0.0097389575,61759,97250,9725000,0.9371853321790695,0.109376,4.4640255,389,0.06845867,49.97,-0.0026918415,308.7900974750519,12.181066730618477
1.7291672,0.0077796155,66906,97500,9750000,0.9515810050070286,0.086008,4.4554977,390,0.052749537,41.51,-0.0021020235,309.5710926055908,11.094962931573392
1.2852547,0.008324031,64314,97750,9775000,0.9623118527233601,0.086296,4.449765,391,0.058797173,41.77,-0.002598004,310.3297402858734,11.430238554477691
1.8712046,0.035100687,68352,98000,9800000,0.9486404098570347,0.18092,4.4427667,392,0.062034853,46.53,0.003910659,311.0926630496979,11.393205231726169
1.0742085,0.012879543,62267,98250,9825000,0.9687332324683666,0.115804,4.4362764,393,0.05311859,56.9,0.00030155788,311.82472562789917,12.555394325852394
1.076666,0.0090245865,74119,98500,9850000,0.9684100039303303,0.103844,4.4335704,394,0.05617521,45.05,-0.0028145264,312.6526801586151,12.58120652973652
2.5610518,0.01249076,65445,98750,9875000,0.9310425072908401,0.119568005,4.4278364,395,0.061753243,47.04,-0.0015825925,313.3893096446991,10.767827796936036
1.047456,0.008317156,80406,99000,9900000,0.9689269158989191,0.095012,4.417837,396,0.046401653,44.25,-0.0039239908,314.1720633506775,10.635951175689698
1.665673,0.009863837,79740,99250,9925000,0.9545313529670238,0.10436801,4.407954,397,0.051667877,51.01,-0.0008984011,314.88561725616455,11.059457802772522
1.4755445,0.009389644,58896,99500,9950000,0.9591213539242744,0.10903599,4.398876,398,0.052642167,44.97,-0.0013114593,315.5512099266052,11.02966158002615
2.401754,0.006543187,60444,99750,9975000,0.9358291625976562,0.069852,4.3923674,399,0.06471304,52.46,-0.0016513141,316.38023138046265,11.522879360020161
1.4232101,0.008761059,83856,100000,10000000,0.9606336280703545,0.107348,4.38677,400,0.055445075,44.09,-0.003192294,317.1934189796448,11.064034532010556
1.2709806,0.0092737125,95971,100250,10025000,0.9632520452141762,0.102448,4.382596,401,0.050460454,49.55,-0.0034160435,317.8842804431915,10.652148108184338
1.5436766,0.006517995,83236,100500,10050000,0.9559555798768997,0.07281999,4.3817163,402,0.057204943,44.14,-0.0027548238,318.5619947910309,11.784315202534199
2.910513,0.005772573,76817,100750,10075000,0.9211640506982803,0.06839199,4.380649,403,0.07768911,49.45,-0.0021394342,319.22530794143677,12.700002215206624
1.1790187,0.00788331,87430,101000,10100000,0.9644277803599834,0.09202,4.37823,404,0.05140442,50.91,-0.00240571,319.9585213661194,11.12901622056961
1.6747687,0.010416174,51382,101250,10125000,0.951486948877573,0.118864,4.377871,405,0.05276761,47.45,-0.002768762,320.6775200366974,12.791735754311084
1.3504341,0.006964829,63338,101500,10150000,0.960263904184103,0.080032,4.379827,406,0.055492606,48.49,-0.002449491,321.50858187675476,11.625110381245612
1.864158,0.006495282,96065,101750,10175000,0.9465216882526875,0.07006,4.3802333,407,0.055860717,47.75,-0.0024460168,322.30974888801575,12.602165789604188
2.1031542,0.008174283,97507,102000,10200000,0.9401892498135567,0.102772,4.3817225,408,0.057046328,47.82,-0.0032254842,322.93009757995605,11.783611665666104
1.7605426,0.016880294,60411,102250,10225000,0.9515061117708683,0.15052399,4.38149,409,0.062823094,48.69,-5.941225e-05,323.55564641952515,11.925059905797243
1.8948905,0.019386606,46073,102500,10250000,0.9475397206842899,0.17441599,4.3846374,410,0.056618217,53.16,0.0020070595,324.42613315582275,12.589982507526875
1.2719711,0.008973132,45695,102750,10275000,0.9623893164098263,0.10840001,4.388206,411,0.05975757,46.83,-0.0025856353,325.38814544677734,11.322134158909321
1.9999688,0.013840577,33838,103000,10300000,0.9442781992256641,0.13057199,4.3869476,412,0.06111587,44.76,-0.0007453432,326.4218780994415,12.684162544608116
1.2536252,0.005831708,50607,103250,10325000,0.9644233360886574,0.06321599,4.3835316,413,0.046374306,48.22,-0.0029784362,327.585497379303,10.885332405865192
1.9637848,0.007793064,57234,103500,10350000,0.9439771957695484,0.100256,4.3791113,414,0.06335075,48.3,-0.0028983057,328.46722888946533,12.821032013595104
1.638922,0.005100727,61390,103750,10375000,0.9548727013170719,0.057839997,4.375227,415,0.06587981,49.83,-0.0024284737,329.25300765037537,12.342720459401608
1.3322548,0.006088682,66574,104000,10400000,0.9613010957837105,0.073359996,4.3716936,416,0.0590081,45.71,-0.0037506656,330.0055875778198,12.2779921028018
1.860935,0.0077840327,56140,104250,10425000,0.9494965933263302,0.090032,4.3658786,417,0.05065396,47.81,-0.002390185,330.78793120384216,11.354481049478053
2.0702553,0.006957949,59668,104500,10450000,0.9459491744637489,0.079771996,4.360393,418,0.073136814,49.65,-0.0022673255,331.58970642089844,12.486993131637574
1.7177597,0.008546536,72900,104750,10475000,0.9509453251957893,0.094944,4.3572297,419,0.04881459,44.86,-0.0018846769,332.4134349822998,12.10093283444643
1.3444606,0.006496252,60796,105000,10500000,0.9610741324722767,0.07482,4.3540483,420,0.050952412,47.1,-0.0021597357,333.1982350349426,11.949128836989402
1.4279763,0.0068638986,80167,105250,10525000,0.9592780694365501,0.077924,4.350234,421,0.049627945,44.27,-0.0034494225,333.9720585346222,12.034808263480663
1.8252954,0.0072279563,74705,105500,10550000,0.9502176977694035,0.08525999,4.344478,422,0.06233831,49.8,-0.0031946502,334.6639881134033,12.63090109705925
2.1621447,0.0060290582,61016,105750,10575000,0.9436367191374302,0.06711199,4.336768,423,0.063355625,56.04,-0.0030189669,335.39273381233215,12.278387987613678
1.3026989,0.008594935,97950,106000,10600000,0.9613019712269306,0.102,4.3314734,424,0.04505349,54.47,-0.0029609785,336.1814923286438,11.570081080496312
1.5932162,0.009115426,85413,106250,10625000,0.9553196020424366,0.092652,4.330251,425,0.041954625,46.99,-0.0010788154,336.8318176269531,12.13973621815443
2.2490165,0.0066606775,57811,106500,10650000,0.9410606473684311,0.073684,4.329352,426,0.051624857,42.84,-0.0017250208,337.52622532844543,10.344041068553924
1.9537598,0.0052590054,70714,106750,10675000,0.9495379813015461,0.059248,4.323101,427,0.058626547,49.4,-0.0020075347,338.34564089775085,11.302059609889984
2.0008132,0.006065989,94101,107000,10700000,0.9447493143379688,0.071784005,4.3164444,428,0.05218319,47.81,-0.0033191754,339.09396719932556,11.329616229832173
1.8123192,0.005899678,85948,107250,10725000,0.9477343410253525,0.070996,4.309367,429,0.046781402,48.36,-0.0036975644,339.80512285232544,11.18275193989277
2.523413,0.006127621,71896,107500,10750000,0.9338605403900146,0.07006,4.3037367,430,0.052341763,56.26,-0.003523583,340.4826681613922,11.21063464820385
1.5749562,0.0073812143,51445,107750,10775000,0.9566279947757721,0.090619996,4.300027,431,0.046042256,45.06,-0.0031001172,341.22968101501465,11.547882797718048
1.3371043,0.007219608,79912,108000,10800000,0.9635938182473183,0.086532004,4.296712,432,0.053544674,50.35,-0.003961322,342.1432933807373,10.993448170125484
1.8579705,0.0068595484,69853,108250,10825000,0.9467738419771194,0.081964,4.288354,433,0.048520587,51.27,-0.0028686277,342.79266333580017,11.46272377282381
1.7616532,0.0077657267,48178,108500,10850000,0.9510408528149128,0.084667996,4.280486,434,0.054184027,45.39,-0.0016998515,343.50549936294556,11.733980055451394
2.0091524,0.012427348,54339,108750,10875000,0.9451061859726906,0.13515599,4.2734365,435,0.05391876,52.31,-0.0004786653,344.4329628944397,11.84260225713253
1.9567245,0.007464856,34841,109000,10900000,0.9470005258917809,0.08398,4.2661853,436,0.04482939,52.71,-0.0010757232,345.3516409397125,11.032233875989913
2.8989704,0.0059460574,26197,109250,10925000,0.9277062192559242,0.073224,4.261605,437,0.07111469,50.37,-0.0022334144,346.55693888664246,12.64367070555687
1.5199921,0.006367204,70548,109500,10950000,0.9564370475709438,0.076196,4.2603908,438,0.050210655,53.04,-0.0030830174,347.98228192329407,12.414648905694484
1.9161583,0.006613829,72367,109750,10975000,0.9491015449166298,0.06997601,4.2587895,439,0.05064097,47.44,-0.002261676,348.7217175960541,10.927068390846252
1.8077415,0.005060052,50577,110000,11000000,0.9561046026647091,0.05632,4.253827,440,0.049976982,40.16,-0.0031183504,349.42529559135437,11.143679039478302
2.0585208,0.005081143,64842,110250,11025000,0.9472364261746407,0.05912,4.2470007,441,0.042978324,49.73,-0.002451844,350.303902387619,10.259360024631023
1.7597964,0.00556711,72241,110500,11050000,0.9522748403251171,0.064956,4.242442,442,0.052919175,46.03,-0.003260712,351.0749845504761,11.09197519928217
1.4972918,0.005021721,69472,110750,11075000,0.9577889740467072,0.057848,4.2408457,443,0.045914683,47.98,-0.0037395388,351.77866411209106,10.537828798294067
2.2353656,0.005884868,54163,111000,11100000,0.9436603598296642,0.068008,4.23638,444,0.06188182,48.45,-0.00198292,352.5125529766083,12.148853503465652
2.3752167,0.0055691367,64626,111250,11125000,0.9364473819732666,0.064676,4.233061,445,0.05179685,44.5,-0.0024125515,353.3539500236511,10.291983587443829
1.998648,0.007306244,74934,111500,11150000,0.9521408192813396,0.078144,4.2281346,446,0.053086035,49.69,-0.0023810803,354.1162269115448,10.751650197207928
2.1481586,0.012249202,75721,111750,11175000,0.9444707334041595,0.113740005,4.222365,447,0.05058763,54.3,-0.0008674509,354.8374574184418,11.772980628013611
1.444073,0.008199012,75724,112000,11200000,0.9595532789826393,0.092892006,4.219701,448,0.045598764,48.09,-0.0023920045,355.5983283519745,10.30696109354496
2.4059286,0.009788435,79370,112250,11225000,0.935871958732605,0.100016,4.2189584,449,0.04527195,46.51,-0.0016078651,356.30052876472473,9.78453068047762
1.7352781,0.0053855865,79209,112500,11250000,0.9561941735446453,0.059391998,4.2159243,450,0.044140317,63.37,-0.002543243,356.985732793808,10.063201260268688
1.3592976,0.0055354214,71849,112750,11275000,0.9614649191498756,0.059296,4.2139564,451,0.046430465,48.06,-0.002659623,357.73931217193604,12.0634781062603
1.5760576,0.006910915,62633,113000,11300000,0.9568635635077953,0.072272,4.2122564,452,0.04506728,53.71,-0.0018273393,358.4699692726135,11.095169291496276
2.8417072,0.008748662,61119,113250,11325000,0.9328702911734581,0.087912,4.209754,453,0.041649465,48.99,-0.0014516808,359.2319178581238,9.98628731995821
2.4125762,0.0061401455,76099,113500,11350000,0.9377048760652542,0.071852006,4.2042665,454,0.049723536,57.07,-0.0025953378,360.04418754577637,11.090101013183594
2.2354686,0.0050052805,56519,113750,11375000,0.9435314945876598,0.052296,4.198556,455,0.049682662,52.69,-0.0024340786,360.7810022830963,12.268824492394923
1.6044419,0.0054510776,65668,114000,11400000,0.9562850184738636,0.06525199,4.19306,456,0.043533873,44.91,-0.003481696,361.61684346199036,11.10448123037815
1.7577865,0.005755746,77878,114250,11425000,0.9550403021275997,0.062952,4.1859107,457,0.045117114,51.33,-0.003523351,362.3575601577759,10.382213857769965
3.3056083,0.005578306,82911,114500,11450000,0.9276890680193901,0.06389599,4.177741,458,0.04388175,51.57,-0.0026377686,363.01071524620056,11.476440332233906
2.232806,0.0057883686,50602,114750,11475000,0.9429263845086098,0.071747996,4.1717505,459,0.051049806,47.9,-0.0026402627,363.69414377212524,10.754567163586616
1.8539295,0.005106167,62794,115000,11500000,0.9488931484520435,0.058752,4.166858,460,0.031644046,50.28,-0.0032689641,364.5952467918396,10.418993293941021
2.3674192,0.0055548167,54961,115250,11525000,0.9416645616292953,0.065235995,4.161645,461,0.04665566,51.58,-0.0029838826,365.39949083328247,11.44818858742714
1.9542627,0.0057220953,33715,115500,11550000,0.9500251561403275,0.065372005,4.154715,462,0.06201792,55.61,-0.0024093853,366.37219882011414,10.638967971503735
2.3306775,0.0058152224,67647,115750,11575000,0.9417908936738968,0.062528,4.1465936,463,0.053903256,54.41,-0.0023682744,367.71405267715454,10.954518775641919
2.6087012,0.004899283,77948,116000,11600000,0.9570068754255772,0.053799998,4.1410317,464,0.036334787,66.7,-0.0032828096,368.4266085624695,7.626120350658893
1.9894361,0.0056492724,69113,116250,11625000,0.94660609588027,0.061680008,4.135871,465,0.03519115,55.61,-0.0028616008,369.13874888420105,9.85631961941719
1.5718753,0.0082145855,85959,116500,11650000,0.9572285860776901,0.07997601,4.129241,466,0.042083398,53.66,-0.0015054615,369.8777275085449,10.972720125317574
3.6282501,0.005857596,52773,116750,11675000,0.9202940091490746,0.065716,4.125685,467,0.04261183,63.98,-0.0010323663,370.5349781513214,10.61623526185751
2.1484401,0.010031736,67664,117000,11700000,0.944590613245964,0.109752,4.124286,468,0.04828673,55.85,-0.0011492933,371.37153673171997,10.399743421375751
1.7997437,0.008583386,50573,117250,11725000,0.9533927924931049,0.087344,4.1216483,469,0.052225802,59.71,-0.0013444943,372.1781871318817,12.048876152038574
2.5267825,0.012143287,70809,117500,11750000,0.9370222836732864,0.123028,4.1165967,470,0.057682432,50.2,-0.0011754045,373.0512683391571,11.452162499427795
2.0921605,0.009438174,53066,117750,11775000,0.9426562413573265,0.103792,4.111682,471,0.044504404,52.04,-0.000943158,373.8130593299866,8.864016994833946
2.1658485,0.011807897,68840,118000,11800000,0.9421983771026134,0.117576,4.1097484,472,0.04048628,57.12,-0.00065494643,374.70007944107056,10.673115603029729
1.6515083,0.008421256,73091,118250,11825000,0.9539351910352707,0.089276,4.109023,473,0.043232173,52.45,-0.0023195795,375.4580008983612,10.76176074028015
1.5592508,0.007917486,54459,118500,11850000,0.9567982964217663,0.080620006,4.1053348,474,0.036409866,53.47,-0.0009841917,376.2202031612396,10.959102191925048
1.7432518,0.007582944,85401,118750,11875000,0.9556205831468105,0.084972,4.1006436,475,0.04450234,55.99,-0.0020299256,377.037061214447,10.515391376018524
2.3678422,0.007296006,64784,119000,11900000,0.9372016116976738,0.083816,4.0979705,476,0.04998588,48.76,-0.002237588,377.7387228012085,11.511855098307132
2.3048816,0.005338636,79821,119250,11925000,0.9402670599520206,0.059828002,4.0953507,477,0.04258121,52.83,-0.0022759899,378.55855441093445,12.231931894421578
1.6341016,0.005255469,96150,119500,11950000,0.9567723572254181,0.061315995,4.089602,478,0.043060523,52.92,-0.0031033885,379.24728560447693,10.128535070717335
1.9092934,0.0117885675,62933,119750,11975000,0.9523440413177013,0.10811999,4.0816483,479,0.053259823,47.4,-0.0005181103,379.86154866218567,10.919621851146221
1.993948,0.010906754,61906,120000,12000000,0.9458847492933273,0.10452,4.07656,480,0.060275976,46.83,-0.0015339142,380.64277386665344,10.591886517703534
1.6170927,0.005527785,71383,120250,12025000,0.9554206617176533,0.058547996,4.0717707,481,0.044619367,49.77,-0.0027155913,381.46427488327026,11.230247257649898
1.6991413,0.008026458,75876,120500,12050000,0.9571615271270275,0.089772,4.0666647,482,0.053702783,54.24,-0.0022028533,382.19861340522766,11.558095504343509
2.162358,0.012402641,100864,120750,12075000,0.945174302905798,0.12014401,4.0639677,483,0.05859795,53.8,-0.0012651554,382.8607532978058,12.549680180549622
1.8745371,0.008781871,65102,121000,12100000,0.9495571069419384,0.104104,4.0608263,484,0.05690325,54.08,-0.0025814374,383.4563419818878,11.780519073307515
1.5121883,0.009030319,64252,121250,12125000,0.9584636241197586,0.108835995,4.0587134,485,0.053513646,47.44,-0.0032792452,384.2668375968933,11.629986675977706
2.2111664,0.013439432,45731,121500,12150000,0.9447118937969208,0.11672,4.0584793,486,0.047081303,54.69,-0.00031382035,385.0893642902374,10.850121456682682
2.675085,0.007903159,53833,121750,12175000,0.9349767714738846,0.08878,4.0574293,487,0.06614935,56.42,-0.0020358495,386.15185475349426,10.369687706530094
1.5310436,0.005472591,38340,122000,12200000,0.9616460837423801,0.056415997,4.054576,488,0.04455335,54.6,-0.0015679555,387.14656472206116,10.658577018082141
1.6800302,0.007827125,85066,122250,12225000,0.9554642699658871,0.079904005,4.04867,489,0.061324853,47.95,-0.0017973885,388.2054100036621,13.187414415180683
1.5521678,0.00924943,83367,122500,12250000,0.9594381116330624,0.10359601,4.040573,490,0.04384112,42.93,-0.0014506888,388.87575483322144,12.69573149830103
2.1694028,0.0066593275,89434,122750,12275000,0.9474588893353939,0.074563995,4.034296,491,0.05317646,49.6,-0.0032051173,389.52835035324097,9.377393458783626
1.2781619,0.017003257,71819,123000,12300000,0.9659448564052582,0.12316801,4.0297484,492,0.050315127,52.83,-0.00011275255,390.1844172477722,12.155672051012516
1.1594995,0.01408602,67848,123250,12325000,0.9675948545336723,0.123624004,4.026026,493,0.04569124,51.77,-0.0011343478,390.90807366371155,10.176975785195827
1.9046752,0.007902957,51154,123500,12350000,0.9514053203165531,0.084391996,4.0219545,494,0.047074847,52.72,-0.0018368358,391.6675567626953,11.233080801367759
2.2187152,0.008091298,47833,123750,12375000,0.9489239193499088,0.076104,4.018609,495,0.06330159,53.03,-0.0013271075,392.5903742313385,11.661469065248966
1.937177,0.006388607,55509,124000,12400000,0.9532965607941151,0.073184,4.016265,496,0.051646475,50.24,-0.0030961246,393.4992184638977,11.26950125694275
1.7592418,0.007334276,59670,124250,12425000,0.9543122835457325,0.091524005,4.0125327,497,0.045257345,48.69,-0.0033773116,394.3118131160736,10.903036575317383
2.1162236,0.010768499,64363,124500,12450000,0.9480107836425304,0.131152,4.010929,498,0.049596954,47.47,-0.0027752626,395.126341342926,10.197982299923897
1.8987219,0.0064730034,79544,124750,12475000,0.9538611471652985,0.07424,4.0100756,499,0.042511698,60.03,-0.0032896479,395.93069887161255,10.510483421683311
1.9971491,0.007377766,79969,125000,12500000,0.9482027739286423,0.08499201,4.0100117,500,0.052164428,46.35,-0.0030567087,396.59173488616943,11.588111911714076
2.583299,0.006159963,56293,125250,12525000,0.93559180945158,0.07272,4.007695,501,0.059966255,55.82,-0.0028732298,397.2807676792145,11.693011360168457
2.0798285,0.007289464,62796,125500,12550000,0.9504917599260807,0.082236,3.9984508,502,0.057854388,52.77,-0.0032006807,398.10569953918457,12.523796467781066
