t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
15.529999999999713,-9.993666483722244,0,5.355851390508305,1,0,0,0,-0.071170278101661,0,-1.9987332967444487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.539999999999713,-9.994358198702486,0,5.3358633591632,1,0,0,0,-0.0671726718326401,0,-1.9988716397404973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.549999999999713,-9.99500993626326,0,5.315873984365112,1,0,0,0,-0.06317479687302231,0,-1.999001987252652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.559999999999713,-9.995621693797617,0,5.2958833460715065,1,0,0,0,-0.05917666921430127,0,-1.9991243387595232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.569999999999713,-9.996193468858523,0,5.275891524244907,1,0,0,0,-0.05517830484898138,0,-1.9992386937717048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.579999999999712,-9.996725259158886,0,5.255898598852583,1,0,0,0,-0.05117971977051656,0,-1.999345051831777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.589999999999712,-9.997217062571538,0,5.2359046498662,1,0,0,0,-0.047180929973240006,0,-1.9994434125143077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.599999999999712,-9.997668877129271,0,5.215909757261537,1,0,0,0,-0.043181951452307354,0,-1.9995337754258542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.609999999999712,-9.998080701024826,0,5.195914001018132,1,0,0,0,-0.039182800203626474,0,-1.999616140204965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.619999999999711,-9.998452532610907,0,5.17591746111898,1,0,0,0,-0.03518349222379613,0,-1.9996905065221813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.629999999999711,-9.99878437040019,0,5.155920217550223,1,0,0,0,-0.03118404351004469,0,-1.9997568740800378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.639999999999711,-9.99907621306532,0,5.1359223503008,1,0,0,0,-0.0271844700601599,0,-1.999815242613064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.64999999999971,-9.999328059438932,0,5.11592393936216,1,0,0,0,-0.023184787872432007,0,-1.9998656118877864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.65999999999971,-9.999539908513638,0,5.0959250647279175,1,0,0,0,-0.019185012945583536,0,-1.9999079817027277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.66999999999971,-9.999711759442043,0,5.07592580639354,1,0,0,0,-0.015185161278707974,0,-1.9999423518884087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.67999999999971,-9.999843611536743,0,5.055926244356042,1,0,0,0,-0.011185248871208432,0,-1.9999687223073488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.68999999999971,-9.999935464270331,0,5.035926458613637,1,0,0,0,-0.007185291722727431,0,-1.9999870928540662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.69999999999971,-9.999987317275394,0,5.0159265291654505,1,0,0,0,-0.003185305833090008,0,-1.999997463455079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.70999999999971,-9.999999170344523,0,4.995926536011168,1,0,0,0,0.0008146927977665011,0,-1.9999998340689045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.71999999999971,-9.999971023430302,0,4.975926559150731,1,0,0,0,0.004814688169853793,0,-1.9999942046860604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.729999999999709,-9.999902876645322,0,4.955926678584031,1,0,0,0,0.008814664283193937,0,-1.9999805753290643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
